unnamed:_0,field_id,elevation,latitude,longitude,location,slope,rainfall,min_temperature_c,max_temperature_c,ave_temps,soil_fertility,soil_type,ph,pollution_level,plot_size,chosen_crop,annual_yield,standard_yield
43172,43172,793.4755,-3.0779626,-1.6821852,Rural_Kilimani,1.52044677734375,1188.6,-3.0,30.100000381469727,13.550000190734863,0.59,Sandy,6.464405,0.38176203,13.0,maize,5.875998020172119,0.45199984
43173,43173,556.8951,-5.479497,-8.16883,Rural_Amanzi,8.767032623291016,570.8,-5.7,29.799999237060547,12.050000190734863,0.56,Loamy,5.2357173,0.25467923,3.5,potato,2.3021726608276367,0.6577636
43174,43174,724.1046,-5.276741,-3.8444002,Rural_Kilimani,14.096372604370117,634.1,-4.1,30.399999618530273,13.149999618530273,0.58,Sandy,5.9343867,0.20262924,1.6,maize,0.8576325178146362,0.53602034
43175,43175,554.9323,-0.90171283,-3.601151,Rural_Kilimani,3.9206459522247314,621.1,-5.7,31.899999618530273,13.100000381469727,0.55,Loamy,6.132111,0.01773872,11.3,wheat,7.869505301117897,0.73187304
43176,43176,870.93915,-2.1407785,-1.2767699,Rural_Kilimani,2.4410502910614014,1431.9,-2.1,26.0,11.949999809265137,0.61,Volcanic,4.6664534,0.13207471,8.8,tea,5.819107532501221,0.6612622
43177,43177,555.7843,-9.606712,-5.209298,Rural_Hawassa,4.285744667053223,1515.4,-4.9,30.600000381469727,12.850000381469727,0.62,Silt,7.3677363,0.049796756,2.1,banana,0.7440310120582581,0.3543005
43178,43178,767.05396,-8.255004,-7.4030457,Rural_Akatsi,17.847890853881836,1366.1,-3.1,30.0,13.449999809265137,0.65,Volcanic,5.5091796,0.057133894,1.1,cassava,0.5819632411003113,0.5290575
43179,43179,731.16644,-2.001102,-3.0425787,Rural_Kilimani,6.137588977813721,886.6,-3.9,30.700000762939453,13.399999618530273,0.58,Sandy,6.3612065,0.18532045,3.4,wheat,1.9184077978134155,0.5642376
43180,43180,697.14496,-8.367646,-4.641717,Rural_Hawassa,11.336111068725586,1242.1,-3.8,28.600000381469727,12.399999618530273,0.62,Volcanic,4.785502,0.0985309,2.6,cassava,1.1936609745025635,0.45910037
43181,43181,843.726,-4.470222,-2.420942,Rural_Kilimani,12.734273910522461,1014.7,-2.7,29.100000381469727,13.199999809265137,0.61,Rocky,4.512448,0.40703785,1.1,cassava,0.43486499786376953,0.3953318
43182,43182,673.8969,-7.128581,-0.1325978,Rural_Sokoto,32.62371063232422,1425.0,-3.9,32.599998474121094,14.350000381469727,0.7,Volcanic,4.3231106,0.63114774,0.9,tea,0.4999012053012848,0.5554458
43183,43183,780.0843,-8.651505,0.95751894,Rural_Sokoto,14.113314628601074,1903.5,-2.6,30.600000381469727,14.0,0.68,Volcanic,3.7365587,0.06384229,1.6,tea,1.1076130867004395,0.6922582
43184,43184,817.5111,-7.989168,0.49354362,Rural_Sokoto,2.5324668884277344,1790.2,-2.2,29.0,13.399999618530273,0.63,Volcanic,5.9229727,0.19105807,10.5,coffee,6.02000093460083,0.57333344
43185,43185,731.25385,-3.690737,-5.6777782,Rural_Kilimani,2.689155340194702,468.0,-4.2,30.5,13.149999618530273,0.54,Sandy,5.6197853,0.22334012,9.5,wheat,4.735326290130615,0.4984554
43186,43186,754.0051,-8.124339,-5.083169,Rural_Hawassa,7.067111968994141,1200.0,-3.4,30.700000762939453,13.649999618530273,0.6,Sandy,4.9134965,0.28177306,3.0,wheat,1.1212173700332642,0.37373912
43187,43187,620.91724,-8.786676,-1.2227145,Rural_Sokoto,8.196041107177734,1641.5,-4.2,32.20000076293945,14.0,0.64,Silt,6.056486,0.08283072,2.8,banana,1.4628287553787231,0.5224388
43188,43188,457.0907,-0.75302494,-3.8444002,Rural_Kilimani,13.573933601379395,464.8,-6.7,29.600000381469727,11.449999809265137,0.57,Loamy,5.781272,0.010240951,1.2,wheat,0.7884117364883423,0.6570098
43189,43189,339.74124,-11.107108,-6.218332,Rural_Hawassa,4.313183307647705,1687.9,-6.7,32.5,12.899999618530273,0.63,Silt,7.094149,0.07673988,4.2,rice,2.072336435317993,0.49341342
43190,43190,400.34088,-11.012488,-6.042652,Rural_Hawassa,5.9595746994018555,1733.8,-6.1,34.0,13.949999809265137,0.64,Silt,5.6559014,0.106640525,4.7,cassava,2.122476577758789,0.45159075
43191,43191,413.22153,-10.408726,-5.903009,Rural_Hawassa,1.6743746995925903,1612.7,-6.1,33.20000076293945,13.550000190734863,0.62,Silt,7.401348,0.27948022,5.2,wheat,2.1505420207977295,0.41356578
43192,43192,656.01733,-2.722013,-4.3669353,Rural_Kilimani,14.815783500671387,518.8,-4.9,29.600000381469727,12.350000381469727,0.58,Sandy,6.0377812,0.13614722,1.1,wheat,0.6177269220352173,0.5615699
43193,43193,815.8966,-8.038731,-4.2137785,Rural_Hawassa,30.35687828063965,1232.3,-3.2,30.200000762939453,13.5,0.68,Volcanic,4.9346075,0.046278235,1.0,cassava,0.4630642235279083,0.46306422
43194,43194,732.707,-7.259246,-0.12809318,Rural_Sokoto,5.276599407196045,1511.2,-3.3,30.0,13.350000381469727,0.62,Volcanic,4.044833,0.5620203,5.0,tea,2.6283106803894043,0.5256621
43195,43195,572.6337,-9.795951,-9.547242,Rural_Akatsi,9.930876731872559,1850.6,-4.4,31.100000381469727,13.350000381469727,0.66,Silt,6.9125543,0.16899447,2.3,banana,1.088015079498291,0.47305003
43196,43196,626.9456,-9.133615,-2.6822095,Rural_Hawassa,16.750505447387695,1588.1,-4.2,31.0,13.399999618530273,0.66,Silt,6.371093,0.016231475,0.6,banana,0.29917722940444946,0.4986287
43197,43197,488.29355,-7.038467,-1.3353299,Rural_Sokoto,1.5876694917678833,1064.0,-5.9,32.20000076293945,13.149999618530273,0.58,Loamy,5.764836,0.717039,13.9,cassava,7.869505301117897,0.5714171
43198,43198,397.87436,-9.935628,-3.78584,Rural_Hawassa,30.123003005981445,1502.2,-6.3,32.0,12.850000381469727,0.7,Silt,5.5477195,0.045397285,1.8,rice,1.1937166452407837,0.66317594
43199,43199,427.98633,-14.355713,-7.002135,Rural_Hawassa,11.943434715270996,1379.3,-6.2,34.79999923706055,14.300000190734863,0.63,Silt,6.7583284,4.031319e-09,2.0,rice,1.2284297943115234,0.6142149
43200,43200,734.14465,-8.282039,-5.1372247,Rural_Hawassa,6.360812187194824,1233.9,-3.5,28.799999237060547,12.649999618530273,0.6,Volcanic,4.5214634,0.3793459,4.7,tea,2.9627535343170166,0.63037306
43201,43201,810.06464,-1.8614255,-0.9118961,Rural_Kilimani,2.9711503982543945,1470.4,-2.6,27.700000762939453,12.550000190734863,0.61,Volcanic,5.749487,0.0801592,13.6,coffee,7.216821670532227,0.53064865
43202,43202,257.85602,-11.719882,-8.1823435,Rural_Akatsi,11.402761459350586,1716.4,-7.4,32.70000076293945,12.649999618530273,0.66,Silt,5.5256805,0.27063835,4.9,rice,2.5181198120117188,0.513902
43203,43203,709.73047,-8.011697,-6.966098,Rural_Akatsi,30.081953048706055,1156.1,-4.0,30.399999618530273,13.199999809265137,0.67,Sandy,6.0086784,0.13068084,1.6,cassava,0.9140655994415283,0.571291
43204,43204,706.01306,-10.710607,-1.0019884,Rural_Sokoto,6.226977348327637,2159.8,-2.9,30.299999237060547,13.699999809265137,0.67,Volcanic,4.0660677,0.25150388,2.3,tea,1.5400147438049316,0.66957164
43205,43205,566.53845,-9.552644,-7.6372857,Rural_Akatsi,5.304671764373779,1609.0,-4.7,27.899999618530273,11.600000381469727,0.63,Silt,7.320241,0.069804505,3.0,wheat,1.4513752460479736,0.48379177
43206,43206,730.3098,-7.980157,-7.781433,Rural_Akatsi,6.124063491821289,1279.2,-3.5,30.0,13.25,0.61,Volcanic,5.7601504,0.053779297,3.7,cassava,2.0707952976226807,0.55967444
43207,43207,783.5476,-7.980157,-1.731736,Rural_Sokoto,10.875304222106934,1534.3,-2.8,29.0,13.100000381469727,0.64,Volcanic,5.4639196,0.3169051,2.4,cassava,1.1169426441192627,0.46539277
43208,43208,695.13477,-8.115328,1.4395126,Rural_Sokoto,15.56620979309082,1723.9,-3.3,31.299999237060547,14.0,0.67,Volcanic,4.4825263,0.063386485,0.6,cassava,0.20571961998939514,0.34286603
43209,43209,447.2753,-10.007719,-7.493138,Rural_Akatsi,8.40685749053955,1598.7,-5.9,33.900001525878906,14.0,0.64,Silt,5.5936365,0.039456166,3.5,cassava,1.7161213159561157,0.49032035
43210,43210,706.9255,-6.2364535,-5.8354397,Rural_Amanzi,2.411660671234131,609.2,-4.3,30.600000381469727,13.149999618530273,0.55,Sandy,6.644652,0.25564423,12.8,wheat,7.502636909484863,0.5861435
43211,43211,760.96155,-8.917341,-7.8490024,Rural_Akatsi,8.455846786499023,1628.7,-2.9,31.299999237060547,14.199999809265137,0.64,Volcanic,5.1242337,0.1073725,3.1,cassava,1.3243290185928345,0.4272029
43212,43212,715.79724,-3.776345,-6.30392,Rural_Kilimani,15.215025901794434,457.6,-4.4,29.799999237060547,12.699999809265137,0.57,Sandy,4.7347403,0.21459273,0.6,potato,0.32298794388771057,0.5383132
43213,43213,751.6957,-5.0424447,-6.01112,Rural_Kilimani,9.231279373168945,508.1,-4.0,29.200000762939453,12.600000381469727,0.56,Sandy,5.2040744,0.30975953,3.9,wheat,1.7421633005142212,0.44670853
43214,43214,784.8771,-4.6819897,-1.4884868,Rural_Kilimani,14.075987815856934,1141.0,-3.1,29.5,13.199999809265137,0.62,Sandy,4.718326,0.8056695,2.0,cassava,0.8341408371925354,0.41707042
43215,43215,870.2621,-4.429671,-4.6552305,Rural_Kilimani,11.253881454467773,663.6,-2.8,31.0,14.100000381469727,0.58,Rocky,6.1162777,0.24299486,2.1,potato,1.1384001970291138,0.5420953
43216,43216,519.7912,-10.588953,-6.1552672,Rural_Hawassa,31.15658950805664,1746.2,-5.2,31.600000381469727,13.199999809265137,0.72,Silt,6.4609356,0.24223839,0.7,banana,0.33011966943740845,0.47159955
43217,43217,396.91943,-9.4400015,-6.9525843,Rural_Akatsi,1.2842093706130981,1340.6,-6.5,32.79999923706055,13.149999618530273,0.6,Peaty,5.07712,0.04245954,8.8,cassava,4.154211044311523,0.47206944
43218,43218,615.8658,-8.029719,-3.2948372,Rural_Hawassa,18.019775390625,1159.7,-4.6,33.5,14.449999809265137,0.64,Loamy,5.6427636,0.060844272,1.3,cassava,0.8420584201812744,0.6477372
43219,43219,923.097,-2.8752065,-8.16883,Rural_Kilimani,14.2433443069458,851.5,-2.1,27.600000381469727,12.75,0.6,Rocky,5.184122,0.027224487,2.0,potato,1.2175201177597046,0.60876006
43220,43220,667.73785,-8.723597,-4.78136,Rural_Hawassa,23.638900756835938,1332.6,-4.0,33.0,14.5,0.67,Volcanic,5.123335,0.098731354,1.6,tea,1.2003862857818604,0.75024146
43221,43221,609.3599,-8.3451185,-4.2813478,Rural_Hawassa,24.86956787109375,1163.2,-4.7,32.400001525878906,13.850000381469727,0.66,Loamy,6.452555,0.03443798,1.9,maize,1.1861964464187622,0.62431395
43222,43222,434.9938,-14.544952,-7.200338,Rural_Hawassa,6.531005382537842,1310.0,-6.2,32.599998474121094,13.199999809265137,0.61,Peaty,5.187964,1.1643817e-09,2.6,banana,1.121116042137146,0.43119848
43223,43223,954.54474,-3.0914798,-7.704855,Rural_Kilimani,39.1860466003418,824.7,-1.9,30.5,14.300000190734863,0.68,Sandy,5.6562715,0.061747227,1.1,potato,0.7160608172416687,0.6509644
43224,43224,794.0385,-2.487717,-3.6056557,Rural_Kilimani,7.996189117431641,803.8,-3.4,30.799999237060547,13.699999809265137,0.58,Sandy,5.5740685,0.20938313,2.2,wheat,1.0903592109680176,0.49561784
43225,43225,845.18396,-10.944903,-0.19115779,Rural_Sokoto,7.4890289306640625,2361.3,-1.5,28.5,13.5,0.69,Volcanic,4.145112,0.34715554,2.5,tea,1.3704124689102173,0.54816496
43226,43226,958.6038,-1.9245052,-8.425593,Rural_Kilimani,33.56645584106445,908.7,-1.8,27.799999237060547,13.0,0.66,Sandy,5.8699718,0.0069119055,1.5,potato,0.9463281631469727,0.6308855
43227,43227,400.85843,-10.597964,-4.60568,Rural_Hawassa,6.8075947761535645,1649.9,-6.2,30.399999618530273,12.100000381469727,0.64,Silt,6.1023207,0.11364899,5.0,banana,2.3306844234466553,0.46613687
43228,43228,390.39407,-10.76017,-6.299415,Rural_Hawassa,7.742516040802002,1680.4,-6.2,35.5,14.649999618530273,0.64,Silt,6.8837547,0.1707538,3.0,rice,1.630867838859558,0.5436226
43229,43229,611.6501,-4.745069,-0.06052397,Rural_Kilimani,5.453297138214111,1179.0,-4.7,34.5,14.899999618530273,0.6,Loamy,5.653862,0.74229866,2.0,banana,0.823734700679779,0.41186735
43230,43230,411.37805,-0.2573987,-3.8398955,Rural_Kilimani,24.236711502075195,413.6,-7.2,33.5,13.149999618530273,0.6,Loamy,5.2273955,0.0027509104,1.5,wheat,0.8725091814994812,0.5816728
43231,43231,471.01187,-9.841008,-7.128264,Rural_Akatsi,2.7828710079193115,1560.5,-5.6,32.29999923706055,13.350000381469727,0.62,Silt,6.8842955,0.047189742,9.9,coffee,4.507513046264648,0.45530432
43232,43232,756.9896,-2.7310243,-3.4795263,Rural_Kilimani,7.916325092315674,778.0,-3.7,30.5,13.399999618530273,0.58,Sandy,5.4695325,0.26381558,4.8,wheat,2.257019519805908,0.47021243
43233,43233,716.9501,-5.551588,-7.376018,Rural_Amanzi,6.341048717498779,630.6,-4.2,32.900001525878906,14.350000381469727,0.56,Sandy,6.3644657,0.44198206,4.1,wheat,2.2012221813201904,0.5368835
43234,43234,544.2862,-1.8163686,-5.6147137,Rural_Kilimani,15.065923690795898,301.5,-6.1,32.0,12.949999809265137,0.56,Loamy,5.2565823,0.22421533,1.5,wheat,0.8413743376731873,0.5609162
43235,43235,429.47928,-11.381955,-9.056239,Rural_Akatsi,25.000585556030273,1913.0,-5.7,31.399999618530273,12.850000381469727,0.71,Silt,5.726689,0.07363338,1.0,coffee,0.5383692383766174,0.53836924
43236,43236,529.6899,-12.4903555,-9.132817,Rural_Akatsi,4.359344482421875,1985.6,-4.7,32.900001525878906,14.100000381469727,0.66,Silt,5.76747,0.0052964245,4.4,coffee,2.3806471824645996,0.54105616
43237,43237,847.944,-3.8304133,-1.1776683,Rural_Kilimani,2.013458490371704,1302.2,-2.4,28.0,12.800000190734863,0.6,Volcanic,4.33749,0.6591952,7.4,tea,3.262765407562256,0.44091427
43238,43238,669.1644,-6.4977837,-7.506652,Rural_Amanzi,15.093942642211914,762.2,-4.5,33.29999923706055,14.399999618530273,0.6,Sandy,4.8294086,0.4025683,2.0,wheat,0.7589571475982666,0.37947857
43239,43239,568.87305,-11.039522,-9.713913,Rural_Akatsi,3.199319839477539,2064.0,-4.3,32.20000076293945,13.949999809265137,0.66,Silt,7.33222,0.012204194,13.9,banana,6.8235955238342285,0.48053488
43240,43240,566.31683,-5.218167,-1.3308252,Rural_Kilimani,13.123579978942871,942.8,-5.3,32.900001525878906,13.800000190734863,0.6,Loamy,5.6774325,0.8957935,1.4,wheat,0.6190096735954285,0.4421498
43241,43241,526.89795,-8.529852,-6.4795995,Rural_Akatsi,4.2021484375,1130.6,-5.5,30.600000381469727,12.550000190734863,0.59,Loamy,4.8876257,0.14070432,2.1,cassava,1.155518889427185,0.5502471
43242,43242,415.267,-14.540446,-7.105741,Rural_Hawassa,7.585102081298828,1301.7,-6.3,32.29999923706055,13.0,0.61,Peaty,4.134793,1.3820449e-09,3.5,cassava,1.343589186668396,0.38388264
43243,43243,515.797,-1.3883277,-6.4570765,Rural_Kilimani,11.344493865966797,257.4,-6.4,32.70000076293945,13.149999618530273,0.55,Loamy,5.9795365,0.14048333,4.1,potato,2.472759962081909,0.60311216
43244,43244,445.65268,-10.841272,-7.141778,Rural_Hawassa,1.794992208480835,1780.8,-5.6,31.299999237060547,12.850000381469727,0.63,Silt,7.3110256,0.029141877,13.0,banana,5.140762805938721,0.3954433
43245,43245,540.6642,-11.3594265,-9.380571,Rural_Akatsi,3.686507225036621,2041.7,-4.5,30.200000762939453,12.850000381469727,0.66,Silt,6.225224,0.020977197,5.5,coffee,3.1370368003845215,0.5703703
43246,43246,661.81836,-6.2815104,0.020559095,Rural_Sokoto,9.850156784057617,1301.5,-4.1,31.0,13.449999809265137,0.62,Volcanic,4.849528,0.9739861,2.7,tea,1.412161111831665,0.52302265
43247,43247,506.17847,-11.098097,-9.245433,Rural_Akatsi,5.189190864562988,1980.1,-4.9,31.600000381469727,13.350000381469727,0.66,Silt,7.3442044,0.03607652,3.9,wheat,1.7475608587265015,0.44809255
43248,43248,602.9746,-7.006927,-2.150665,Rural_Hawassa,29.5521297454834,1013.3,-5.2,28.399999618530273,11.600000381469727,0.66,Loamy,6.3932037,0.6101513,0.8,wheat,0.4575192630290985,0.57189906
43249,43249,856.56683,-5.0829964,-5.8489537,Rural_Kilimani,7.805308818817139,617.1,-3.0,27.700000762939453,12.350000381469727,0.56,Rocky,5.3555427,0.30996546,4.5,potato,2.749678373336792,0.61103964
43250,43250,315.61624,-11.21975,-8.511181,Rural_Akatsi,14.663482666015625,1770.6,-6.7,31.0,12.149999618530273,0.67,Silt,5.8512235,0.23104271,0.7,rice,0.3890019357204437,0.55571705
43251,43251,730.089,-9.363404,-0.8443269,Rural_Sokoto,8.39737606048584,1935.1,-2.9,28.799999237060547,12.949999809265137,0.66,Volcanic,4.324411,0.13091615,2.4,tea,1.8996328115463257,0.7915136
43252,43252,581.1294,-5.1686044,-0.28575468,Rural_Kilimani,8.900352478027344,1118.9,-5.0,32.5,13.75,0.6,Loamy,6.2279687,0.8533614,4.0,wheat,1.9774338006973267,0.49435845
43253,43253,872.8386,-3.9926183,-1.7002037,Rural_Kilimani,2.2781310081481934,1216.5,-2.3,28.299999237060547,13.0,0.59,Volcanic,5.950412,0.6178167,8.4,cassava,4.218789100646973,0.5022368
43254,43254,693.2809,-7.259246,-5.8534584,Rural_Hawassa,9.952817916870117,851.8,-4.2,31.799999237060547,13.800000190734863,0.59,Sandy,5.1828384,0.32541814,2.1,wheat,0.8598031997680664,0.4094301
43255,43255,421.4937,-9.633746,-3.3939388,Rural_Hawassa,5.903602600097656,1471.7,-6.1,32.79999923706055,13.350000381469727,0.62,Silt,6.2557592,0.006999101,3.4,wheat,1.8506158590316772,0.54429877
43256,43256,571.6264,-9.309337,-2.700228,Rural_Hawassa,6.786039352416992,1581.2,-4.7,31.200000762939453,13.25,0.63,Silt,6.4502177,0.016139874,3.2,banana,1.520845651626587,0.47526428
43257,43257,636.71155,-8.002686,-7.867021,Rural_Akatsi,10.94265365600586,1199.2,-4.4,30.0,12.800000190734863,0.62,Loamy,5.3523335,0.057225417,4.7,cassava,2.9386799335479736,0.62525105
43258,43258,665.013,-8.597437,-1.0785668,Rural_Sokoto,5.435788154602051,1653.4,-3.8,32.099998474121094,14.149999618530273,0.63,Volcanic,5.345216,0.110886894,3.9,tea,3.1978321075439453,0.81995696
43259,43259,607.9664,-13.044556,-8.835513,Rural_Akatsi,8.399629592895508,1956.6,-4.1,30.5,13.199999809265137,0.67,Silt,6.4086823,0.00052503124,2.5,wheat,1.3662934303283691,0.5465174
43260,43260,482.58612,-7.5431046,-1.4659637,Rural_Sokoto,22.40255355834961,1147.8,-5.9,31.5,12.800000190734863,0.65,Loamy,5.199873,0.5276823,1.0,potato,0.5281981229782104,0.5281981
43261,43261,475.3048,-9.831997,-7.1823196,Rural_Akatsi,6.782846927642822,1577.5,-5.5,33.099998474121094,13.800000190734863,0.63,Silt,6.7161474,0.0434901,3.6,banana,1.4953862428665161,0.41538507
43262,43262,435.21796,-10.66555,-6.8985286,Rural_Hawassa,7.072273254394531,1725.3,-5.8,31.600000381469727,12.899999618530273,0.64,Silt,6.7622094,0.067654446,3.2,coffee,1.6034446954727173,0.50107646
43263,43263,539.74603,-11.183704,-9.452645,Rural_Akatsi,4.124235153198242,2032.5,-4.5,31.899999618530273,13.699999809265137,0.66,Silt,6.4155455,0.017992219,2.2,coffee,1.2479149103164673,0.56723404
43264,43264,643.91003,-5.916549,-7.083218,Rural_Amanzi,9.622293472290039,571.3,-4.9,28.100000381469727,11.600000381469727,0.57,Sandy,6.398533,0.42853776,2.3,maize,1.1165663003921509,0.48546362
43265,43265,753.9017,-5.258718,-5.4210153,Rural_Kilimani,19.58717155456543,524.2,-4.0,30.200000762939453,13.100000381469727,0.59,Sandy,5.0918155,0.3082324,1.5,potato,0.8760031461715698,0.5840021
43266,43266,689.9777,-9.421979,-0.6100869,Rural_Sokoto,5.749922275543213,1923.9,-3.3,31.700000762939453,14.199999809265137,0.66,Volcanic,5.572582,0.18149376,2.9,coffee,1.7367841005325317,0.5988911
43267,43267,646.81366,-7.227706,-4.993077,Rural_Hawassa,36.4582633972168,798.7,-4.7,28.5,11.899999618530273,0.67,Sandy,4.660683,0.17103636,1.3,potato,0.670749306678772,0.51596105
43268,43268,450.1709,-11.197222,-9.3355255,Rural_Akatsi,19.528560638427734,1934.4,-5.4,31.700000762939453,13.149999618530273,0.7,Silt,6.422519,0.026372872,0.7,coffee,0.39300844073295593,0.56144065
43269,43269,938.94025,-4.8757343,-3.9885478,Rural_Kilimani,16.394149780273438,820.8,-2.0,29.5,13.75,0.61,Rocky,5.092723,0.21252188,1.3,potato,0.7577269077301025,0.58286685
43270,43270,738.82227,-8.624471,0.029568324,Rural_Sokoto,26.7540225982666,1829.7,-2.9,28.399999618530273,12.75,0.71,Volcanic,4.6412125,0.12050036,1.0,tea,0.8494932055473328,0.8494932
43271,43271,699.9114,-5.479497,-7.2634025,Rural_Amanzi,22.906557083129883,560.8,-4.7,31.799999237060547,13.550000190734863,0.61,Sandy,6.444316,0.4365083,0.7,maize,0.346293181180954,0.49470454
43272,43272,742.49744,-9.615724,-0.11007473,Rural_Sokoto,6.898894309997559,2050.4,-2.7,32.0,14.649999618530273,0.67,Volcanic,5.866899,0.29593155,2.1,banana,1.3402776718139648,0.63822746
43273,43273,744.5669,-4.6864953,-6.1327443,Rural_Kilimani,4.870421886444092,487.8,-4.1,30.899999618530273,13.399999618530273,0.54,Sandy,5.0788355,0.29457563,4.3,wheat,1.882918357849121,0.437888
43274,43274,861.3298,-7.101547,-7.948104,Rural_Akatsi,13.91323184967041,1174.5,-2.4,27.600000381469727,12.600000381469727,0.62,Sandy,6.3914046,0.11061852,1.9,coffee,0.7275369167327881,0.38291416
43275,43275,493.3559,-10.593459,-8.984165,Rural_Akatsi,8.611490249633789,1885.2,-5.1,35.400001525878906,15.149999618530273,0.66,Silt,6.35928,0.07579425,3.1,banana,1.692501187324524,0.5459681
43276,43276,620.61,-6.40767,-7.254393,Rural_Amanzi,3.1843783855438232,659.8,-5.1,32.400001525878906,13.649999618530273,0.55,Loamy,5.451391,0.4396326,7.9,potato,5.072980880737305,0.6421495
43277,43277,606.151,-2.6859674,-6.5471687,Rural_Kilimani,10.624663352966309,358.6,-5.5,31.700000762939453,13.100000381469727,0.55,Loamy,5.975883,0.27851313,3.0,wheat,1.9538958072662354,0.6512986
43278,43278,755.7171,-0.870173,-1.7047082,Rural_Kilimani,2.191105365753174,1332.1,-3.2,28.600000381469727,12.699999809265137,0.6,Volcanic,4.3293266,0.018823577,12.7,cassava,5.0604681968688965,0.3984621
43279,43279,853.76404,-2.262432,-8.326491,Rural_Kilimani,2.238900661468506,791.9,-2.8,30.600000381469727,13.899999618530273,0.56,Rocky,4.979822,0.0121087525,8.9,tea,4.235664367675781,0.47591737
43280,43280,819.3636,-7.4845304,-6.209323,Rural_Hawassa,17.1668701171875,1067.2,-2.9,29.5,13.300000190734863,0.63,Sandy,4.7552056,0.35368893,2.0,tea,0.9388003945350647,0.4694002
43281,43281,394.29715,-9.831997,-6.9706025,Rural_Akatsi,12.579524993896484,1450.1,-6.6,30.600000381469727,12.0,0.64,Silt,6.6823854,0.06495178,1.1,banana,0.4129871428012848,0.37544283
43282,43282,780.09467,-6.272499,0.43047902,Rural_Sokoto,33.84461975097656,1454.2,-2.9,26.100000381469727,11.600000381469727,0.71,Volcanic,4.5506263,0.8657961,1.2,tea,0.5848057866096497,0.48733816
43283,43283,717.7521,-7.7368493,-3.227268,Rural_Hawassa,9.325690269470215,1185.3,-3.7,29.799999237060547,13.050000190734863,0.61,Sandy,6.7878065,0.098833576,3.0,cassava,1.440958857536316,0.48031962
43284,43284,795.5551,-4.2990055,-0.92541,Rural_Kilimani,2.371398687362671,1268.0,-2.9,28.700000762939453,12.899999618530273,0.6,Volcanic,4.8470583,0.79591966,7.3,tea,3.4146780967712402,0.4677641
43285,43285,678.5101,-8.151373,-6.6012244,Rural_Akatsi,12.082632064819336,1167.6,-4.1,32.20000076293945,14.050000190734863,0.62,Sandy,5.8600173,0.20795634,1.8,coffee,0.7493982911109924,0.4163324
43286,43286,655.4979,-2.2759492,-4.7408185,Rural_Kilimani,3.037872552871704,483.8,-4.9,33.900001525878906,14.5,0.54,Sandy,5.772515,0.11093813,11.0,potato,6.643835067749023,0.603985
43287,43287,639.6361,-8.002686,-3.3398833,Rural_Hawassa,2.36647629737854,1170.7,-4.4,28.0,11.800000190734863,0.59,Sandy,5.5988927,0.05992166,12.2,banana,5.679327011108398,0.46551862
43288,43288,345.46725,-12.021764,-5.6912923,Rural_Hawassa,21.812013626098633,1768.5,-6.6,33.5,13.449999809265137,0.69,Silt,6.5516844,0.00091094547,0.6,coffee,0.3297828435897827,0.54963803
43289,43289,936.0951,-1.6451522,-2.128142,Rural_Kilimani,7.907827854156494,1355.6,-1.5,30.100000381469727,14.300000190734863,0.62,Volcanic,4.3534184,0.103492685,4.7,tea,2.756520986557007,0.58649385
43290,43290,713.8906,-8.610954,-0.19115779,Rural_Sokoto,1.1471484899520874,1786.3,-3.2,30.600000381469727,13.699999809265137,0.63,Volcanic,4.6546855,0.12210136,5.8,tea,4.8922929763793945,0.8434988
43291,43291,818.47235,-7.9576283,-7.9751315,Rural_Akatsi,28.89669418334961,1388.5,-2.6,29.100000381469727,13.25,0.69,Volcanic,5.6720476,0.06333786,1.1,cassava,0.5759861469268799,0.52362376
43292,43292,647.5673,-6.3941526,-5.713815,Rural_Amanzi,1.9285069704055786,577.3,-4.9,33.0,14.050000190734863,0.54,Sandy,5.574577,0.2478906,10.5,wheat,5.151991844177246,0.4906659
43293,43293,628.15027,-6.4842668,-4.294862,Rural_Hawassa,12.667301177978516,639.6,-5.0,32.0,13.5,0.58,Loamy,4.6638446,0.17104787,0.8,potato,0.49064692854881287,0.61330867
43294,43294,568.73175,-1.0639178,-6.2813964,Rural_Kilimani,3.9425015449523926,304.2,-5.9,31.799999237060547,12.949999809265137,0.53,Loamy,5.6334686,0.079349585,5.3,cassava,3.0438904762268066,0.57431895
43295,43295,666.68,-5.916549,-1.2767699,Rural_Sokoto,13.196598052978516,1096.8,-4.2,30.100000381469727,12.949999809265137,0.62,Sandy,6.0974493,0.89958906,1.2,wheat,0.40623989701271057,0.33853325
43296,43296,610.60425,-8.836239,-3.7137663,Rural_Hawassa,3.986750364303589,1377.2,-4.5,29.299999237060547,12.399999618530273,0.61,Peaty,4.7082543,0.012255918,5.9,wheat,2.2705774307250977,0.38484365
43297,43297,635.5446,-6.0877657,-4.1417046,Rural_Hawassa,5.737276554107666,606.4,-4.8,31.899999618530273,13.550000190734863,0.56,Loamy,5.877972,0.19584039,2.6,potato,1.7497066259384155,0.6729641
43298,43298,643.1458,-7.187155,-5.7093105,Rural_Hawassa,15.32637882232666,774.9,-4.8,33.79999923706055,14.5,0.6,Sandy,5.5022073,0.29771227,1.1,maize,0.46120601892471313,0.4192782
