InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,revenue
,22846,BREAD BIN DINER STYLE RED ,-1,2011-10-10 11:54:00,16.95,14665.0,United Kingdom,-16.95
,22812,PACK 3 BOXES CHRISTMAS PANNETONE,-12,2011-10-10 11:54:00,1.95,14665.0,United Kingdom,-23.4
,22633,HAND WARMER UNION JACK,-12,2011-10-10 11:54:00,2.1,14665.0,United Kingdom,-25.2
,22384,LUNCH BAG PINK POLKADOT,-10,2011-10-10 11:54:00,1.65,14665.0,United Kingdom,-16.5
,22367,CHILDRENS APRON SPACEBOY DESIGN,-8,2011-10-10 11:54:00,1.95,14665.0,United Kingdom,-15.6
,21908,CHOCOLATE THIS WAY METAL SIGN,-12,2011-10-10 11:54:00,2.1,14665.0,United Kingdom,-25.2
,21481,FAWN BLUE HOT WATER BOTTLE,-4,2011-10-10 11:54:00,3.75,14665.0,United Kingdom,-15.0
,20727,LUNCH BAG  BLACK SKULL.,-10,2011-10-10 11:56:00,1.65,12731.0,France,-16.5
570294,84249A,damaged,-25,2011-10-10 12:00:00,0.0,,United Kingdom,-0.0
,M,Manual,-1,2011-10-10 12:04:00,682.05,16900.0,United Kingdom,-682.05
,51014C,"FEATHER PEN,COAL BLACK",-1,2011-10-10 12:18:00,0.39,14606.0,United Kingdom,-0.39
570403,47574A,check,-61,2011-10-10 12:45:00,0.0,,United Kingdom,-0.0
,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,-1,2011-10-10 12:52:00,9.95,17841.0,United Kingdom,-9.95
,23191,BUNDLE OF 3 RETRO NOTE BOOKS,-1,2011-10-10 12:52:00,1.65,17841.0,United Kingdom,-1.65
570440,21424,damages,-40,2011-10-10 14:31:00,0.0,,United Kingdom,-0.0
,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,-1,2011-10-10 14:50:00,4.25,16791.0,United Kingdom,-4.25
,22728,ALARM CLOCK BAKELIKE PINK,-3,2011-10-10 14:50:00,3.75,16791.0,United Kingdom,-11.25
,75049L,LARGE CIRCULAR MIRROR MOBILE,-6,2011-10-10 15:00:00,0.85,13224.0,United Kingdom,-5.1
,M,Manual,-1,2011-10-10 15:19:00,821.9,,United Kingdom,-821.9
,BANK CHARGES,Bank Charges,-1,2011-10-10 15:21:00,472.77,,United Kingdom,-472.77
,S,SAMPLES,-1,2011-10-10 15:38:00,98.18,,United Kingdom,-98.18
,S,SAMPLES,-1,2011-10-10 15:38:00,4.88,,United Kingdom,-4.88
,23397,FOOT STOOL HOME SWEET HOME ,-1,2011-10-10 15:42:00,9.95,17527.0,United Kingdom,-9.95
,BANK CHARGES,Bank Charges,-1,2011-10-10 15:59:00,49.65,,United Kingdom,-49.65
,S,SAMPLES,-1,2011-10-10 16:01:00,47.98,,United Kingdom,-47.98
,M,Manual,-1,2011-10-10 16:32:00,238.78,,United Kingdom,-238.78
,23169,CLASSIC GLASS COOKIE JAR,-3,2011-10-10 16:37:00,3.75,13408.0,United Kingdom,-11.25
,23503,PLAYING CARDS KEEP CALM & CARRY ON,-1,2011-10-10 16:54:00,1.25,17509.0,United Kingdom,-1.25
,22767,TRIPLE PHOTO FRAME CORNICE ,-1,2011-10-10 16:55:00,9.95,14719.0,United Kingdom,-9.95
,22423,REGENCY CAKESTAND 3 TIER,-3,2011-10-10 16:55:00,10.95,14644.0,United Kingdom,-32.85
,23175,REGENCY MILK JUG PINK ,-2,2011-10-10 16:55:00,3.25,14644.0,United Kingdom,-6.5
,22382,LUNCH BAG SPACEBOY DESIGN ,-10,2011-10-10 17:00:00,1.65,17552.0,United Kingdom,-16.5
,22728,ALARM CLOCK BAKELIKE PINK,-2,2011-10-10 17:01:00,3.75,13078.0,United Kingdom,-7.5
,22576,SWALLOW WOODEN CHRISTMAS DECORATION,-6,2011-10-10 17:08:00,0.85,14911.0,EIRE,-5.1
,21696,SMALL SILVER TRELLIS CANDLEPOT,-12,2011-10-10 17:08:00,2.95,14911.0,EIRE,-35.4
,22138,BAKING SET 9 PIECE RETROSPOT ,-6,2011-10-10 17:11:00,4.95,14533.0,United Kingdom,-29.7
,22492,MINI PAINT SET VINTAGE ,-36,2011-10-10 17:11:00,0.65,14533.0,United Kingdom,-23.4
,CRUK,CRUK Commission,-1,2011-10-10 17:12:00,411.92,14096.0,United Kingdom,-411.92
,21671,RED SPOT CERAMIC DRAWER KNOB,-1,2011-10-10 17:16:00,1.45,14356.0,United Kingdom,-1.45
,22367,CHILDRENS APRON SPACEBOY DESIGN,-2,2011-10-10 17:16:00,1.95,14356.0,United Kingdom,-3.9
,22776,SWEETHEART 3 TIER CAKE STAND ,-1,2011-10-10 17:16:00,9.95,14356.0,United Kingdom,-9.95
,21626,VINTAGE UNION JACK PENNANT,-12,2011-10-11 10:14:00,1.95,15706.0,United Kingdom,-23.4
,90201C,RED ENAMEL FLOWER RING,-6,2011-10-11 10:39:00,2.95,12719.0,France,-17.7
,90201B,BLACK ENAMEL FLOWER RING,-6,2011-10-11 10:39:00,2.95,12719.0,France,-17.7
,72741,GRAND CHOCOLATECANDLE,-1,2011-10-11 10:39:00,1.45,12719.0,France,-1.45
,85099F,JUMBO BAG STRAWBERRY,-100,2011-10-11 11:01:00,1.74,16029.0,United Kingdom,-174.0
,85099B,JUMBO BAG RED RETROSPOT,-300,2011-10-11 11:01:00,1.74,16029.0,United Kingdom,-522.0
,22961,JAM MAKING SET PRINTED,-192,2011-10-11 11:01:00,1.25,16029.0,United Kingdom,-240.0
,22386,JUMBO BAG PINK POLKADOT,-200,2011-10-11 11:01:00,1.74,16029.0,United Kingdom,-348.0
,22207,FRYING PAN UNION FLAG,-72,2011-10-11 11:01:00,3.75,16029.0,United Kingdom,-270.0
,21931,JUMBO STORAGE BAG SUKI,-100,2011-10-11 11:01:00,1.74,16029.0,United Kingdom,-174.0
,20712,JUMBO BAG WOODLAND ANIMALS,-200,2011-10-11 11:01:00,1.74,16029.0,United Kingdom,-348.0
,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,-1,2011-10-11 11:01:00,4.15,14800.0,United Kingdom,-4.15
,22570,FELTCRAFT CUSHION RABBIT,-240,2011-10-11 11:10:00,3.39,16029.0,United Kingdom,-813.6
,22569,FELTCRAFT CUSHION BUTTERFLY,-192,2011-10-11 11:10:00,3.39,16029.0,United Kingdom,-650.88
,22568,FELTCRAFT CUSHION OWL,-144,2011-10-11 11:10:00,3.39,16029.0,United Kingdom,-488.16
,22273,FELTCRAFT DOLL MOLLY,-720,2011-10-11 11:10:00,2.3,16029.0,United Kingdom,-1656.0
,22149,FELTCRAFT 6 FLOWER FRIENDS,-600,2011-10-11 11:10:00,1.85,16029.0,United Kingdom,-1110.0
,22147,FELTCRAFT BUTTERFLY HEARTS,-840,2011-10-11 11:10:00,1.25,16029.0,United Kingdom,-1050.0
,20971,PINK BLUE FELT CRAFT TRINKET BOX,-1296,2011-10-11 11:10:00,1.06,16029.0,United Kingdom,-1373.76
,20969,RED FLORAL FELTCRAFT SHOULDER BAG,-144,2011-10-11 11:10:00,3.39,16029.0,United Kingdom,-488.16
,22568,FELTCRAFT CUSHION OWL,-144,2011-10-11 11:10:00,3.39,16029.0,United Kingdom,-488.16
,22273,FELTCRAFT DOLL MOLLY,-720,2011-10-11 11:10:00,2.55,16029.0,United Kingdom,-1836.0
,20971,PINK BLUE FELT CRAFT TRINKET BOX,-1296,2011-10-11 11:10:00,1.06,16029.0,United Kingdom,-1373.76
,20969,RED FLORAL FELTCRAFT SHOULDER BAG,-144,2011-10-11 11:10:00,3.39,16029.0,United Kingdom,-488.16
,21306,SET/4 DAISY MIRROR MAGNETS,-18,2011-10-11 11:25:00,0.29,14997.0,United Kingdom,-5.22
570595,21823,check,-94,2011-10-11 11:47:00,0.0,,United Kingdom,-0.0
570596,21803,check,-38,2011-10-11 11:48:00,0.0,,United Kingdom,-0.0
570599,84596G,??,-365,2011-10-11 12:00:00,0.0,,United Kingdom,-0.0
,23343,JUMBO BAG VINTAGE CHRISTMAS ,-100,2011-10-11 13:09:00,1.79,15125.0,United Kingdom,-179.0
,POST,POSTAGE,-1,2011-10-11 13:55:00,14.95,,United Kingdom,-14.95
,M,Manual,-1,2011-10-11 13:55:00,58.29,,United Kingdom,-58.29
,20979,36 PENCILS TUBE RED RETROSPOT,-2,2011-10-11 14:03:00,1.25,15208.0,United Kingdom,-2.5
,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,-3,2011-10-11 14:14:00,1.25,16120.0,United Kingdom,-3.75
,82616B,FRAPPUCINO SCARF KNITTING KIT,-9,2011-10-11 14:14:00,1.25,16120.0,United Kingdom,-11.25
,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-1,2011-10-11 16:09:00,2.08,16161.0,United Kingdom,-2.08
,20725,LUNCH BAG RED RETROSPOT,-1,2011-10-11 16:09:00,1.65,16161.0,United Kingdom,-1.65
,21718,RED METAL BEACH SPADE ,-1,2011-10-11 16:09:00,1.25,16161.0,United Kingdom,-1.25
,23203,JUMBO BAG VINTAGE DOILY ,-2,2011-10-11 16:09:00,2.08,16161.0,United Kingdom,-4.16
,21257,VICTORIAN SEWING BOX MEDIUM,-1,2011-10-11 16:09:00,7.95,16161.0,United Kingdom,-7.95
,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,-1,2011-10-11 16:09:00,1.65,16161.0,United Kingdom,-1.65
,85174,S/4 CACTI CANDLES,-1,2011-10-11 16:09:00,4.95,16161.0,United Kingdom,-4.95
,85014B,RED RETROSPOT UMBRELLA,-1,2011-10-11 16:09:00,5.95,16161.0,United Kingdom,-5.95
,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,-1,2011-10-11 16:24:00,1.65,14535.0,United Kingdom,-1.65
,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,-1,2011-10-11 16:24:00,1.65,14535.0,United Kingdom,-1.65
,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2011-10-11 16:24:00,4.95,14535.0,United Kingdom,-19.8
,22962,JAM JAR WITH PINK LID,-2,2011-10-11 16:27:00,0.85,13418.0,United Kingdom,-1.7
,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-2,2011-10-11 16:28:00,1.25,14959.0,United Kingdom,-2.5
,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-10-11 16:28:00,7.95,14959.0,United Kingdom,-7.95
570691,85231G,check,-110,2011-10-11 16:44:00,0.0,,United Kingdom,-0.0
,23169,CLASSIC GLASS COOKIE JAR,-2,2011-10-11 16:48:00,4.15,13359.0,United Kingdom,-8.3
,M,Manual,-18,2011-10-12 09:54:00,1.0,13208.0,United Kingdom,-18.0
,M,Manual,-600,2011-10-12 10:11:00,0.19,12908.0,United Kingdom,-114.0
570711,21622,damages,-45,2011-10-12 10:14:00,0.0,,United Kingdom,-0.0
570712,22121,?,-90,2011-10-12 10:15:00,0.0,,United Kingdom,-0.0
,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,2011-10-12 11:32:00,1.45,12471.0,Germany,-1.45
,POST,POSTAGE,-1,2011-10-12 11:45:00,18.0,12664.0,Finland,-18.0
,90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.9
,90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.9
,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.9
,90022,EDWARDIAN DROP EARRINGS JET BLACK,-4,2011-10-12 13:15:00,3.75,14911.0,EIRE,-15.0
,90018C,SILVER BLACK ORBIT DROP EARRINGS,-1,2011-10-12 13:15:00,4.25,14911.0,EIRE,-4.25
,90018A,SILVER M.O.P ORBIT DROP EARRINGS,-1,2011-10-12 13:15:00,4.25,14911.0,EIRE,-4.25
,90013A,MIDNIGHT BLUE VINTAGE EARRINGS,-8,2011-10-12 13:15:00,3.75,14911.0,EIRE,-30.0
,90003E,GREEN PAIR HEART HAIR SLIDES,-4,2011-10-12 13:15:00,3.75,14911.0,EIRE,-15.0
,90003D,CRYSTAL PAIR HEART HAIR SLIDES,-4,2011-10-12 13:15:00,3.75,14911.0,EIRE,-15.0
,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,-4,2011-10-12 13:15:00,3.75,14911.0,EIRE,-15.0
,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,-4,2011-10-12 13:15:00,3.75,14911.0,EIRE,-15.0
,90209C,PINK ENAMEL+GLASS HAIR COMB,-3,2011-10-12 13:15:00,2.1,14911.0,EIRE,-6.3
,90209A,PURPLE ENAMEL+GLASS HAIR COMB,-6,2011-10-12 13:15:00,2.1,14911.0,EIRE,-12.6
,90208,PAIR OF PINK FLOWER CLUSTER SLIDE,-6,2011-10-12 13:15:00,2.55,14911.0,EIRE,-15.3
,90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,-4,2011-10-12 13:15:00,3.35,14911.0,EIRE,-13.4
,90202D,PINK ENAMEL FLOWER HAIR TIE,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.7
,90202C,GREEN ENAMEL FLOWER HAIR TIE,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.7
,90202B,WHITE ENAMEL FLOWER HAIR TIE,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.7
,90202A,PURPLE ENAMEL FLOWER HAIR TIE,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.7
,90192,JADE DROP EARRINGS W FILIGREE,-2,2011-10-12 13:15:00,4.95,14911.0,EIRE,-9.9
,90185C,BLACK DIAMANTE EXPANDABLE RING,-6,2011-10-12 13:15:00,4.25,14911.0,EIRE,-25.5
,90185B,AMETHYST DIAMANTE EXPANDABLE RING,-6,2011-10-12 13:15:00,4.25,14911.0,EIRE,-25.5
,90185A,AMBER DIAMANTE EXPANDABLE RING,-6,2011-10-12 13:15:00,4.25,14911.0,EIRE,-25.5
,90183A,AMBER DROP EARRINGS W LONG BEADS,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.7
,90182C,BLACK 3 BEAD DROP EARRINGS,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.7
,90177E,DROP DIAMANTE EARRINGS GREEN,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.7
,90177D,DROP DIAMANTE EARRINGS PURPLE,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.7
,90177C,DROP DIAMANTE EARRINGS CRYSTAL,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.7
,90177A,CLASSIC DIAMANTE EARRINGS JET,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.7
,90174,BUTTERFLY HAIR BAND,-6,2011-10-12 13:15:00,2.55,14911.0,EIRE,-15.3
,90170,DAISY HAIR BAND,-12,2011-10-12 13:15:00,1.65,14911.0,EIRE,-19.8
,90169,DAISY HAIR COMB,-6,2011-10-12 13:15:00,2.55,14911.0,EIRE,-15.3
,90168,2 DAISIES HAIR COMB,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.7
,90118,PINK DAISY BAG CHARM,-6,2011-10-12 13:15:00,2.55,14911.0,EIRE,-15.3
,90108,BLUE BLOSSOM HAIR CLIP,-10,2011-10-12 13:15:00,1.05,14911.0,EIRE,-10.5
,90101,WHITE FRANGIPANI NECKLACE,-6,2011-10-12 13:15:00,2.55,14911.0,EIRE,-15.3
,90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.9
,90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.9
,90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.9
,90024B,NEW BAROQUE B'FLY NECKLACE RED,-2,2011-10-12 13:25:00,8.5,14911.0,EIRE,-17.0
,84616,SILVER ROCCOCO CHANDELIER,-2,2011-10-12 13:25:00,29.95,14911.0,EIRE,-59.9
,23064,CINDERELLA CHANDELIER ,-2,2011-10-12 13:25:00,49.95,14911.0,EIRE,-99.9
,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,2011-10-12 13:25:00,9.95,14911.0,EIRE,-19.9
,23236,STORAGE TIN VINTAGE DOILY ,-5,2011-10-12 13:46:00,2.89,12457.0,Switzerland,-14.45
,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,-1,2011-10-12 14:29:00,3.39,17017.0,United Kingdom,-3.39
,23327,HANGING CLEAR MINI BOTTLE,-4,2011-10-12 14:29:00,0.55,17017.0,United Kingdom,-2.2
,23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,-2,2011-10-12 14:29:00,2.49,17017.0,United Kingdom,-4.98
,23123,COCKTAIL SWORDS 50 PIECES,-3,2011-10-12 14:29:00,0.83,17017.0,United Kingdom,-2.49
,22197,POPCORN HOLDER,-3,2011-10-12 14:29:00,0.72,17017.0,United Kingdom,-2.16
,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-40,2011-10-12 14:44:00,2.55,15473.0,United Kingdom,-102.0
,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-40,2011-10-12 14:54:00,2.55,15473.0,United Kingdom,-102.0
,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-40,2011-10-12 14:55:00,2.55,15473.0,United Kingdom,-102.0
,23290,SPACEBOY CHILDRENS BOWL,-8,2011-10-12 16:17:00,1.25,12607.0,USA,-10.0
,23289,DOLLY GIRL CHILDRENS BOWL,-8,2011-10-12 16:17:00,1.25,12607.0,USA,-10.0
,23256,CHILDRENS CUTLERY SPACEBOY ,-4,2011-10-12 16:17:00,4.15,12607.0,USA,-16.6
,23255,CHILDRENS CUTLERY CIRCUS PARADE,-4,2011-10-12 16:17:00,4.15,12607.0,USA,-16.6
,23254,CHILDRENS CUTLERY DOLLY GIRL ,-4,2011-10-12 16:17:00,4.15,12607.0,USA,-16.6
,23229,VINTAGE DONKEY TAIL GAME ,-6,2011-10-12 16:17:00,3.75,12607.0,USA,-22.5
,23167,SMALL CERAMIC TOP STORAGE JAR ,-12,2011-10-12 16:17:00,0.83,12607.0,USA,-9.96
,23166,MEDIUM CERAMIC TOP STORAGE JAR,-12,2011-10-12 16:17:00,1.25,12607.0,USA,-15.0
,23165,LARGE CERAMIC TOP STORAGE JAR,-12,2011-10-12 16:17:00,1.65,12607.0,USA,-19.8
,23159,SET OF 5 PANCAKE DAY MAGNETS,-12,2011-10-12 16:17:00,2.08,12607.0,USA,-24.96
,23156,SET OF 5 MINI GROCERY MAGNETS,-12,2011-10-12 16:17:00,2.08,12607.0,USA,-24.96
,23078,ICE CREAM PEN LIP GLOSS ,-24,2011-10-12 16:17:00,1.25,12607.0,USA,-30.0
,23077,DOUGHNUT LIP GLOSS ,-20,2011-10-12 16:17:00,1.25,12607.0,USA,-25.0
,23014,GLASS APOTHECARY BOTTLE ELIXIR,-4,2011-10-12 16:17:00,3.95,12607.0,USA,-15.8
,22989,SET 2 PANTRY DESIGN TEA TOWELS,-6,2011-10-12 16:17:00,3.25,12607.0,USA,-19.5
,22983,CARD BILLBOARD FONT,-12,2011-10-12 16:17:00,0.42,12607.0,USA,-5.04
,22974,CHILDRENS DOLLY GIRL MUG,-12,2011-10-12 16:17:00,1.65,12607.0,USA,-19.8
,22972,CHILDREN'S SPACEBOY MUG,-12,2011-10-12 16:17:00,1.65,12607.0,USA,-19.8
,22959,WRAP CHRISTMAS VILLAGE,-25,2011-10-12 16:17:00,0.42,12607.0,USA,-10.5
,22951,60 CAKE CASES DOLLY GIRL DESIGN,-24,2011-10-12 16:17:00,0.55,12607.0,USA,-13.2
,22949,36 DOILIES DOLLY GIRL,-12,2011-10-12 16:17:00,1.45,12607.0,USA,-17.4
,22938,CUPCAKE LACE PAPER SET 6,-12,2011-10-12 16:17:00,1.95,12607.0,USA,-23.4
,22922,FRIDGE MAGNETS US DINER ASSORTED,-12,2011-10-12 16:17:00,0.85,12607.0,USA,-10.2
,22848,BREAD BIN DINER STYLE PINK,-1,2011-10-12 16:17:00,16.95,12607.0,USA,-16.95
,22818,CARD CHRISTMAS VILLAGE,-12,2011-10-12 16:17:00,0.42,12607.0,USA,-5.04
,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,-10,2011-10-12 16:17:00,1.65,12607.0,USA,-16.5
,22738,RIBBON REEL SNOWY VILLAGE,-10,2011-10-12 16:17:00,1.65,12607.0,USA,-16.5
,22737,RIBBON REEL CHRISTMAS PRESENT ,-10,2011-10-12 16:17:00,1.65,12607.0,USA,-16.5
,22736,RIBBON REEL MAKING SNOWMEN ,-10,2011-10-12 16:17:00,1.65,12607.0,USA,-16.5
,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,-6,2011-10-12 16:17:00,2.89,12607.0,USA,-17.34
,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-10-12 16:17:00,4.95,12607.0,USA,-14.85
,22712,CARD DOLLY GIRL ,-12,2011-10-12 16:17:00,0.42,12607.0,USA,-5.04
,22708,WRAP DOLLY GIRL,-25,2011-10-12 16:17:00,0.42,12607.0,USA,-10.5
,22706,WRAP COWBOYS  ,-25,2011-10-12 16:17:00,0.42,12607.0,USA,-10.5
,22668,PINK BABY BUNTING,-5,2011-10-12 16:17:00,2.95,12607.0,USA,-14.75
,22649,STRAWBERRY FAIRY CAKE TEAPOT,-8,2011-10-12 16:17:00,4.95,12607.0,USA,-39.6
,22619,SET OF 6 SOLDIER SKITTLES,-4,2011-10-12 16:17:00,3.75,12607.0,USA,-15.0
,22551,PLASTERS IN TIN SPACEBOY,-12,2011-10-12 16:17:00,1.65,12607.0,USA,-19.8
,22492,MINI PAINT SET VINTAGE ,-36,2011-10-12 16:17:00,0.65,12607.0,USA,-23.4
,22449,SILK PURSE BABUSHKA PINK,-6,2011-10-12 16:17:00,3.35,12607.0,USA,-20.1
,22417,PACK OF 60 SPACEBOY CAKE CASES,-24,2011-10-12 16:17:00,0.55,12607.0,USA,-13.2
,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,-12,2011-10-12 16:17:00,1.25,12607.0,USA,-15.0
,22360,GLASS JAR ENGLISH CONFECTIONERY,-6,2011-10-12 16:17:00,2.95,12607.0,USA,-17.7
,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-6,2011-10-12 16:17:00,2.95,12607.0,USA,-17.7
,22204,MILK PAN BLUE POLKADOT,-4,2011-10-12 16:17:00,3.75,12607.0,USA,-15.0
,22199,FRYING PAN RED RETROSPOT,-4,2011-10-12 16:17:00,4.25,12607.0,USA,-17.0
,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,2011-10-12 16:17:00,4.95,12607.0,USA,-14.85
,22138,BAKING SET 9 PIECE RETROSPOT ,-3,2011-10-12 16:17:00,4.95,12607.0,USA,-14.85
,22090,PAPER BUNTING RETROSPOT,-6,2011-10-12 16:17:00,2.95,12607.0,USA,-17.7
,22050,PINK PAISLEY ROSE GIFT WRAP,-25,2011-10-12 16:17:00,0.42,12607.0,USA,-10.5
,22048,BIRTHDAY BANQUET GIFT WRAP,-25,2011-10-12 16:17:00,0.42,12607.0,USA,-10.5
,22046,TEA PARTY  WRAPPING PAPER ,-25,2011-10-12 16:17:00,0.42,12607.0,USA,-10.5
,22029,SPACEBOY BIRTHDAY CARD,-12,2011-10-12 16:17:00,0.42,12607.0,USA,-5.04
,22027,TEA PARTY BIRTHDAY CARD,-12,2011-10-12 16:17:00,0.42,12607.0,USA,-5.04
,21976,PACK OF 60 MUSHROOM CAKE CASES,-24,2011-10-12 16:17:00,0.55,12607.0,USA,-13.2
,21974,SET OF 36 PAISLEY FLOWER DOILIES,-12,2011-10-12 16:17:00,1.45,12607.0,USA,-17.4
,21915,RED  HARMONICA IN BOX ,-12,2011-10-12 16:17:00,1.25,12607.0,USA,-15.0
,21891,TRADITIONAL WOODEN SKIPPING ROPE,-12,2011-10-12 16:17:00,1.45,12607.0,USA,-17.4
,21671,RED SPOT CERAMIC DRAWER KNOB,-12,2011-10-12 16:17:00,1.45,12607.0,USA,-17.4
,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-12,2011-10-12 16:17:00,1.45,12607.0,USA,-17.4
,21668,RED STRIPE CERAMIC DRAWER KNOB,-12,2011-10-12 16:17:00,1.45,12607.0,USA,-17.4
,21577,SAVE THE PLANET COTTON TOTE BAG,-6,2011-10-12 16:17:00,2.25,12607.0,USA,-13.5
,21524,DOORMAT SPOTTY HOME SWEET HOME,-2,2011-10-12 16:17:00,8.25,12607.0,USA,-16.5
,21499,BLUE POLKADOT WRAP,-25,2011-10-12 16:17:00,0.42,12607.0,USA,-10.5
,21498,RED RETROSPOT WRAP ,-25,2011-10-12 16:17:00,0.42,12607.0,USA,-10.5
,21232,STRAWBERRY CERAMIC TRINKET BOX,-12,2011-10-12 16:17:00,1.25,12607.0,USA,-15.0
,21231,SWEETHEART CERAMIC TRINKET BOX,-12,2011-10-12 16:17:00,1.25,12607.0,USA,-15.0
,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,2011-10-12 16:17:00,0.55,12607.0,USA,-13.2
,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,2011-10-12 16:17:00,1.45,12607.0,USA,-17.4
,21124,SET/10 BLUE POLKADOT PARTY CANDLES,-24,2011-10-12 16:17:00,1.25,12607.0,USA,-30.0
,21123,SET/10 IVORY POLKADOT PARTY CANDLES,-24,2011-10-12 16:17:00,1.25,12607.0,USA,-30.0
,21122,SET/10 PINK POLKADOT PARTY CANDLES,-24,2011-10-12 16:17:00,1.25,12607.0,USA,-30.0
,21121,SET/10 RED POLKADOT PARTY CANDLES,-24,2011-10-12 16:17:00,1.25,12607.0,USA,-30.0
,21059,PARTY INVITES DINOSAURS,-12,2011-10-12 16:17:00,0.85,12607.0,USA,-10.2
,20750,RED RETROSPOT MINI CASES,-2,2011-10-12 16:17:00,7.95,12607.0,USA,-15.9
,16161P,WRAP ENGLISH ROSE ,-25,2011-10-12 16:17:00,0.42,12607.0,USA,-10.5
,84991,60 TEATIME FAIRY CAKE CASES,-24,2011-10-12 16:17:00,0.55,12607.0,USA,-13.2
,84987,SET OF 36 TEATIME PAPER DOILIES,-12,2011-10-12 16:17:00,1.45,12607.0,USA,-17.4
,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,-4,2011-10-12 16:17:00,3.75,12607.0,USA,-15.0
,48185,DOORMAT FAIRY CAKE,-2,2011-10-12 16:17:00,8.25,12607.0,USA,-16.5
,47590B,PINK HAPPY BIRTHDAY BUNTING,-3,2011-10-12 16:17:00,5.45,12607.0,USA,-16.35
,47590A,BLUE HAPPY BIRTHDAY BUNTING,-3,2011-10-12 16:17:00,5.45,12607.0,USA,-16.35
,47559B,TEA TIME OVEN GLOVE,-10,2011-10-12 16:17:00,1.25,12607.0,USA,-12.5
,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,2011-10-12 16:17:00,3.75,12607.0,USA,-15.0
,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-12,2011-10-12 16:17:00,1.49,12607.0,USA,-17.88
,23518,EMBROIDERED RIBBON REEL RACHEL ,-6,2011-10-12 16:17:00,2.89,12607.0,USA,-17.34
,23514,EMBROIDERED RIBBON REEL SALLY ,-6,2011-10-12 16:17:00,2.08,12607.0,USA,-12.48
,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,-10,2011-10-12 16:17:00,0.79,12607.0,USA,-7.9
