InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,revenue
568401,21394,damages,-35,2011-09-27 10:30:00,0.0,,United Kingdom,-0.0
568403,84905,,-3,2011-09-27 10:35:00,0.0,,United Kingdom,-0.0
568404,22497,,-17,2011-09-27 10:36:00,0.0,,United Kingdom,-0.0
568405,22893,,-42,2011-09-27 10:36:00,0.0,,United Kingdom,-0.0
568406,18094C,,-67,2011-09-27 10:37:00,0.0,,United Kingdom,-0.0
568407,84660A,,-8,2011-09-27 10:38:00,0.0,,United Kingdom,-0.0
568442,37327,damages,-131,2011-09-27 11:31:00,0.0,,United Kingdom,-0.0
568543,84920,,-21,2011-09-27 14:33:00,0.0,,United Kingdom,-0.0
568545,22548,,-70,2011-09-27 14:34:00,0.0,,United Kingdom,-0.0
568546,22409,,-20,2011-09-27 14:35:00,0.0,,United Kingdom,-0.0
568724,84816,damages,-21,2011-09-28 16:27:00,0.0,,United Kingdom,-0.0
568725,79000,,-209,2011-09-28 16:28:00,0.0,,United Kingdom,-0.0
569098,21098,damages?,-231,2011-09-30 12:09:00,0.0,,United Kingdom,-0.0
569102,21098,,-129,2011-09-30 12:25:00,0.0,,United Kingdom,-0.0
569121,21244,,-38,2011-09-30 13:03:00,0.0,,United Kingdom,-0.0
569131,22927,damaged,-5,2011-09-30 13:49:00,0.0,,United Kingdom,-0.0
569256,20774,damaged,-14,2011-10-03 11:15:00,0.0,,United Kingdom,-0.0
569335,84660A,damaged,-15,2011-10-03 13:57:00,0.0,,United Kingdom,-0.0
569341,82600,historic computer difference?....se,-458,2011-10-03 14:19:00,0.0,,United Kingdom,-0.0
569347,85086A,,-6,2011-10-03 14:38:00,0.0,,United Kingdom,-0.0
569376,85106,,-9,2011-10-03 16:29:00,0.0,,United Kingdom,-0.0
569377,22784,,-14,2011-10-03 16:30:00,0.0,,United Kingdom,-0.0
569378,72799F,,-5,2011-10-03 16:31:00,0.0,,United Kingdom,-0.0
569379,16015,,-69,2011-10-03 16:33:00,0.0,,United Kingdom,-0.0
569380,21809,,-140,2011-10-03 16:40:00,0.0,,United Kingdom,-0.0
569391,84625C,,-32,2011-10-03 17:13:00,0.0,,United Kingdom,-0.0
569392,47504K,,-275,2011-10-03 17:15:00,0.0,,United Kingdom,-0.0
569393,23152,,-23,2011-10-03 17:15:00,0.0,,United Kingdom,-0.0
569394,21163,,-70,2011-10-03 17:16:00,0.0,,United Kingdom,-0.0
569464,23268,Incorrect stock entry.,-1440,2011-10-04 11:40:00,0.0,,United Kingdom,-0.0
569465,23269,incorrect stock entry.,-1440,2011-10-04 11:41:00,0.0,,United Kingdom,-0.0
569466,23270,incorrect stock entry.,-2880,2011-10-04 11:42:00,0.0,,United Kingdom,-0.0
569817,21870,,-26,2011-10-06 12:09:00,0.0,,United Kingdom,-0.0
569831,20713,wrongly coded-23343,-800,2011-10-06 12:38:00,0.0,,United Kingdom,-0.0
569854,35954,counted,-430,2011-10-06 14:26:00,0.0,,United Kingdom,-0.0
569855,23412,?,-30,2011-10-06 14:27:00,0.0,,United Kingdom,-0.0
569874,90180A,stock check,-32,2011-10-06 15:06:00,0.0,,United Kingdom,-0.0
569875,90195A,check,-45,2011-10-06 15:07:00,0.0,,United Kingdom,-0.0
569876,90210D,check,-28,2011-10-06 15:08:00,0.0,,United Kingdom,-0.0
569877,90210C,,-10,2011-10-06 15:09:00,0.0,,United Kingdom,-0.0
569878,90057,crushed boxes,-380,2011-10-06 15:12:00,0.0,,United Kingdom,-0.0
569879,90012B,check,-5,2011-10-06 15:13:00,0.0,,United Kingdom,-0.0
569880,90012A,stock check,-18,2011-10-06 15:14:00,0.0,,United Kingdom,-0.0
569881,90014C,,-8,2011-10-06 15:14:00,0.0,,United Kingdom,-0.0
569882,90014B,,-1,2011-10-06 15:15:00,0.0,,United Kingdom,-0.0
569883,90014A,check,-12,2011-10-06 15:16:00,0.0,,United Kingdom,-0.0
569884,90164B,,-14,2011-10-06 15:16:00,0.0,,United Kingdom,-0.0
569885,90164A,,-15,2011-10-06 15:17:00,0.0,,United Kingdom,-0.0
569886,90191,??,-60,2011-10-06 15:24:00,0.0,,United Kingdom,-0.0
570013,21395,,-38,2011-10-07 09:55:00,0.0,,United Kingdom,-0.0
570110,22570,?,-74,2011-10-07 12:27:00,0.0,,United Kingdom,-0.0
570112,22569,?,-84,2011-10-07 12:29:00,0.0,,United Kingdom,-0.0
570185,21090,WET/MOULDY,-192,2011-10-07 14:56:00,0.0,,United Kingdom,-0.0
570193,22449,can't find,-125,2011-10-07 15:32:00,0.0,,United Kingdom,-0.0
570259,22336,,-114,2011-10-10 09:59:00,0.0,,United Kingdom,-0.0
570260,35933,,-34,2011-10-10 10:00:00,0.0,,United Kingdom,-0.0
570262,35954,,-80,2011-10-10 10:00:00,0.0,,United Kingdom,-0.0
570264,21288,,-22,2011-10-10 10:03:00,0.0,,United Kingdom,-0.0
570294,84249A,damaged,-25,2011-10-10 12:00:00,0.0,,United Kingdom,-0.0
570403,47574A,check,-61,2011-10-10 12:45:00,0.0,,United Kingdom,-0.0
570440,21424,damages,-40,2011-10-10 14:31:00,0.0,,United Kingdom,-0.0
570595,21823,check,-94,2011-10-11 11:47:00,0.0,,United Kingdom,-0.0
570596,21803,check,-38,2011-10-11 11:48:00,0.0,,United Kingdom,-0.0
570599,84596G,??,-365,2011-10-11 12:00:00,0.0,,United Kingdom,-0.0
570691,85231G,check,-110,2011-10-11 16:44:00,0.0,,United Kingdom,-0.0
570711,21622,damages,-45,2011-10-12 10:14:00,0.0,,United Kingdom,-0.0
570712,22121,?,-90,2011-10-12 10:15:00,0.0,,United Kingdom,-0.0
570873,23322,mouldy,-40,2011-10-12 16:41:00,0.0,,United Kingdom,-0.0
570874,23020,smashed,-4,2011-10-12 16:42:00,0.0,,United Kingdom,-0.0
571010,22848,,-16,2011-10-13 12:13:00,0.0,,United Kingdom,-0.0
571011,21078,,-207,2011-10-13 12:13:00,0.0,,United Kingdom,-0.0
571012,21402,,-147,2011-10-13 12:15:00,0.0,,United Kingdom,-0.0
571013,23306,,-104,2011-10-13 12:16:00,0.0,,United Kingdom,-0.0
571024,22812,?,-270,2011-10-13 12:18:00,0.0,,United Kingdom,-0.0
571027,72816,,-36,2011-10-13 12:19:00,0.0,,United Kingdom,-0.0
571037,20669,,-25,2011-10-13 12:58:00,0.0,,United Kingdom,-0.0
571112,22637,damages,-65,2011-10-13 17:36:00,0.0,,United Kingdom,-0.0
571113,21407,,-19,2011-10-13 17:37:00,0.0,,United Kingdom,-0.0
571114,23159,,-99,2011-10-13 17:40:00,0.0,,United Kingdom,-0.0
571115,82567,,-73,2011-10-13 17:40:00,0.0,,United Kingdom,-0.0
571116,23131,?,-49,2011-10-13 17:46:00,0.0,,United Kingdom,-0.0
571124,72802A,Wet pallet-thrown away,-306,2011-10-14 09:36:00,0.0,,United Kingdom,-0.0
571126,72802A,?,-50,2011-10-14 09:53:00,0.0,,United Kingdom,-0.0
571130,72802C,check,-37,2011-10-14 10:05:00,0.0,,United Kingdom,-0.0
571131,72802B,check,-51,2011-10-14 10:13:00,0.0,,United Kingdom,-0.0
571254,23427,damaged,-2,2011-10-14 17:07:00,0.0,,United Kingdom,-0.0
571458,21761,damaged,-2,2011-10-17 14:02:00,0.0,,United Kingdom,-0.0
571459,20839,damages,-80,2011-10-17 14:03:00,0.0,,United Kingdom,-0.0
571686,22149,damages,-40,2011-10-18 14:22:00,0.0,,United Kingdom,-0.0
571687,22149,check,-46,2011-10-18 14:23:00,0.0,,United Kingdom,-0.0
571689,85135B,,-27,2011-10-18 14:28:00,0.0,,United Kingdom,-0.0
571723,85211,,-1,2011-10-18 17:30:00,0.0,,United Kingdom,-0.0
571915,21627,check,-32,2011-10-19 15:34:00,0.0,,United Kingdom,-0.0
572341,85036A,,-82,2011-10-24 10:36:00,0.0,,United Kingdom,-0.0
572468,72803A,damages,-160,2011-10-24 13:30:00,0.0,,United Kingdom,-0.0
572477,20665,adjustment,-15,2011-10-24 13:39:00,0.0,,United Kingdom,-0.0
572480,22049,damaged,-100,2011-10-24 13:44:00,0.0,,United Kingdom,-0.0
572514,20774,,-4,2011-10-24 14:36:00,0.0,,United Kingdom,-0.0
572516,22336,damaged,-71,2011-10-24 14:45:00,0.0,,United Kingdom,-0.0
572527,20984,damaged,-46,2011-10-24 15:35:00,0.0,,United Kingdom,-0.0
572533,84877D,,-1,2011-10-24 16:06:00,0.0,,United Kingdom,-0.0
572534,35597D,,-2,2011-10-24 16:07:00,0.0,,United Kingdom,-0.0
572536,21294,,-8,2011-10-24 16:08:00,0.0,,United Kingdom,-0.0
572543,22570,,-32,2011-10-24 16:24:00,0.0,,United Kingdom,-0.0
572548,23343,20713 wrongly marked,-200,2011-10-24 17:01:00,0.0,,United Kingdom,-0.0
572557,22427,damages,-29,2011-10-24 17:44:00,0.0,,United Kingdom,-0.0
572564,40016,,-108,2011-10-25 09:56:00,0.0,,United Kingdom,-0.0
572615,23595,re-adjustment,-5,2011-10-25 11:39:00,0.0,,United Kingdom,-0.0
572684,23029,damages,-20,2011-10-25 14:00:00,0.0,,United Kingdom,-0.0
572685,23032,damages,-60,2011-10-25 14:01:00,0.0,,United Kingdom,-0.0
572686,23118,Breakages,-30,2011-10-25 14:03:00,0.0,,United Kingdom,-0.0
572687,20840,damages,-30,2011-10-25 14:05:00,0.0,,United Kingdom,-0.0
572689,84969,check,-50,2011-10-25 14:13:00,0.0,,United Kingdom,-0.0
572690,21539,damages?,-111,2011-10-25 14:14:00,0.0,,United Kingdom,-0.0
572691,22426,check,-15,2011-10-25 14:15:00,0.0,,United Kingdom,-0.0
572692,21071,check,-82,2011-10-25 14:16:00,0.0,,United Kingdom,-0.0
572693,35810A,check,-78,2011-10-25 14:20:00,0.0,,United Kingdom,-0.0
572699,72818,,-48,2011-10-25 14:26:00,0.0,,United Kingdom,-0.0
572701,85078,missing,-840,2011-10-25 14:31:00,0.0,,United Kingdom,-0.0
572702,37479P,??,-184,2011-10-25 14:33:00,0.0,,United Kingdom,-0.0
572748,21824,check,-103,2011-10-25 16:50:00,0.0,,United Kingdom,-0.0
572749,22572,??,-335,2011-10-25 16:52:00,0.0,,United Kingdom,-0.0
572759,37468,,-2,2011-10-25 18:45:00,0.0,,United Kingdom,-0.0
572891,23343,20713,-400,2011-10-26 14:14:00,0.0,,United Kingdom,-0.0
572898,22180,,-15,2011-10-26 14:50:00,0.0,,United Kingdom,-0.0
572919,72802C,check,-17,2011-10-26 16:49:00,0.0,,United Kingdom,-0.0
572996,23462,damages,-34,2011-10-27 11:22:00,0.0,,United Kingdom,-0.0
573115,23343,wrongly coded 20713,-1000,2011-10-27 15:37:00,0.0,,United Kingdom,-0.0
573118,85032D,damaged,-1,2011-10-27 16:19:00,0.0,,United Kingdom,-0.0
573120,72816,,-1,2011-10-27 16:21:00,0.0,,United Kingdom,-0.0
573254,85135C,Damages,-49,2011-10-28 12:18:00,0.0,,United Kingdom,-0.0
573258,85136C,damages,-36,2011-10-28 12:19:00,0.0,,United Kingdom,-0.0
573259,85136A,damages,-77,2011-10-28 12:20:00,0.0,,United Kingdom,-0.0
573317,21804,,-84,2011-10-28 18:09:00,0.0,,United Kingdom,-0.0
573318,84944,,-47,2011-10-28 18:11:00,0.0,,United Kingdom,-0.0
573463,17012B,check,-70,2011-10-31 10:56:00,0.0,,United Kingdom,-0.0
573482,21181,check,-54,2011-10-31 11:20:00,0.0,,United Kingdom,-0.0
573487,23400,check,-19,2011-10-31 11:46:00,0.0,,United Kingdom,-0.0
573489,85035B,check,-36,2011-10-31 11:48:00,0.0,,United Kingdom,-0.0
573490,85035A,CHECK,-59,2011-10-31 11:55:00,0.0,,United Kingdom,-0.0
573491,21618,CHECK,-54,2011-10-31 11:56:00,0.0,,United Kingdom,-0.0
573493,21619,check,-94,2011-10-31 11:57:00,0.0,,United Kingdom,-0.0
573494,47503H,check,-24,2011-10-31 11:57:00,0.0,,United Kingdom,-0.0
573497,21642,check,-138,2011-10-31 12:00:00,0.0,,United Kingdom,-0.0
573498,21636,check,-22,2011-10-31 12:00:00,0.0,,United Kingdom,-0.0
573499,21192,check,-164,2011-10-31 12:01:00,0.0,,United Kingdom,-0.0
573503,22595,check,-80,2011-10-31 12:03:00,0.0,,United Kingdom,-0.0
573505,85208,check,-22,2011-10-31 12:09:00,0.0,,United Kingdom,-0.0
573547,84818,damages,-70,2011-10-31 13:21:00,0.0,,United Kingdom,-0.0
573590,79323G,"Unsaleable, destroyed.",-657,2011-10-31 15:15:00,0.0,,United Kingdom,-0.0
573591,79323B,"Unsaleable, destroyed.",-1671,2011-10-31 15:15:00,0.0,,United Kingdom,-0.0
573592,79323GR,"Unsaleable, destroyed.",-1158,2011-10-31 15:16:00,0.0,,United Kingdom,-0.0
573593,79323LP,"Unsaleable, destroyed.",-2618,2011-10-31 15:16:00,0.0,,United Kingdom,-0.0
573594,79323P,"Unsaleable, destroyed.",-2003,2011-10-31 15:16:00,0.0,,United Kingdom,-0.0
573595,79323S,"Unsaleable, destroyed.",-674,2011-10-31 15:17:00,0.0,,United Kingdom,-0.0
573596,79323W,"Unsaleable, destroyed.",-4830,2011-10-31 15:17:00,0.0,,United Kingdom,-0.0
573597,79341,"Unsaleable, destroyed.",-905,2011-10-31 15:18:00,0.0,,United Kingdom,-0.0
573598,79342B,"Unsaleable, destroyed.",-1128,2011-10-31 15:18:00,0.0,,United Kingdom,-0.0
573670,22176,check,-28,2011-10-31 17:02:00,0.0,,United Kingdom,-0.0
573672,22522,check,-126,2011-10-31 17:04:00,0.0,,United Kingdom,-0.0
573726,72817,check,-67,2011-10-31 17:18:00,0.0,,United Kingdom,-0.0
573734,72818,check,-26,2011-10-31 17:19:00,0.0,,United Kingdom,-0.0
573752,46000S,dotcom sales,-90,2011-11-01 09:34:00,0.0,,United Kingdom,-0.0
573815,20902,check,-3,2011-11-01 11:31:00,0.0,,United Kingdom,-0.0
573816,20898,check,-10,2011-11-01 11:32:00,0.0,,United Kingdom,-0.0
573919,21352,check,-23,2011-11-01 17:39:00,0.0,,United Kingdom,-0.0
574094,22147,check,-80,2011-11-03 09:46:00,0.0,,United Kingdom,-0.0
574123,22652,check,-111,2011-11-03 10:55:00,0.0,,United Kingdom,-0.0
574171,21818,check,-130,2011-11-03 11:45:00,0.0,,United Kingdom,-0.0
574173,35923,check,-42,2011-11-03 11:46:00,0.0,,United Kingdom,-0.0
574176,85054,check,-39,2011-11-03 11:48:00,0.0,,United Kingdom,-0.0
574198,21159,damaged,-40,2011-11-03 12:00:00,0.0,,United Kingdom,-0.0
574257,72818,,-3,2011-11-03 13:46:00,0.0,,United Kingdom,-0.0
574516,22162,,-24,2011-11-04 13:38:00,0.0,,United Kingdom,-0.0
574520,21181,,-6,2011-11-04 13:44:00,0.0,,United Kingdom,-0.0
574577,21519,check,-80,2011-11-04 17:09:00,0.0,,United Kingdom,-0.0
574578,40001,check,-240,2011-11-04 17:09:00,0.0,,United Kingdom,-0.0
574579,72802B,check,-203,2011-11-04 17:14:00,0.0,,United Kingdom,-0.0
574580,20751,check,-35,2011-11-04 17:44:00,0.0,,United Kingdom,-0.0
574581,23187,check,-62,2011-11-04 17:45:00,0.0,,United Kingdom,-0.0
574582,84279P,check,-104,2011-11-04 17:46:00,0.0,,United Kingdom,-0.0
574583,22892,check,-62,2011-11-04 17:46:00,0.0,,United Kingdom,-0.0
574757,72802C,damages,-54,2011-11-07 10:08:00,0.0,,United Kingdom,-0.0
574816,85036C,damages wax,-1560,2011-11-07 10:37:00,0.0,,United Kingdom,-0.0
574822,85036B,damages wax,-1284,2011-11-07 10:38:00,0.0,,United Kingdom,-0.0
574905,85017B,,-22,2011-11-07 15:28:00,0.0,,United Kingdom,-0.0
574906,85034A,damaged,-81,2011-11-07 15:30:00,0.0,,United Kingdom,-0.0
575048,84665,water damaged,-15,2011-11-08 12:12:00,0.0,,United Kingdom,-0.0
575287,84508A,check,-39,2011-11-09 12:15:00,0.0,,United Kingdom,-0.0
575386,20977,,-16,2011-11-09 15:22:00,0.0,,United Kingdom,-0.0
575503,35933,,-2,2011-11-10 10:19:00,0.0,,United Kingdom,-0.0
575613,23118,check,-6,2011-11-10 12:47:00,0.0,,United Kingdom,-0.0
575614,22121,check,-10,2011-11-10 12:48:00,0.0,,United Kingdom,-0.0
575615,82582,??,-130,2011-11-10 12:51:00,0.0,,United Kingdom,-0.0
575617,21014,check,-90,2011-11-10 12:53:00,0.0,,United Kingdom,-0.0
575625,35972,check,-3,2011-11-10 13:20:00,0.0,,United Kingdom,-0.0
575704,21843,smashed,-63,2011-11-10 17:00:00,0.0,,United Kingdom,-0.0
575714,85125,check,-64,2011-11-10 17:55:00,0.0,,United Kingdom,-0.0
575715,72802B,check,-36,2011-11-10 17:58:00,0.0,,United Kingdom,-0.0
575716,72802C,check,-21,2011-11-10 18:00:00,0.0,,United Kingdom,-0.0
575717,85175,check,-42,2011-11-10 18:02:00,0.0,,United Kingdom,-0.0
575720,21817,check,-8,2011-11-10 18:09:00,0.0,,United Kingdom,-0.0
575721,22804,Wrongly mrked had 85123a in box,-256,2011-11-10 18:19:00,0.0,,United Kingdom,-0.0
575722,85123A,wrongly marked carton 22804,-256,2011-11-10 18:20:00,0.0,,United Kingdom,-0.0
575907,22268,check,-10,2011-11-11 15:52:00,0.0,,United Kingdom,-0.0
575909,20711,check,-220,2011-11-11 16:02:00,0.0,,United Kingdom,-0.0
575912,22943,check,-7,2011-11-11 16:20:00,0.0,,United Kingdom,-0.0
576185,22575,missing?,-130,2011-11-14 11:25:00,0.0,,United Kingdom,-0.0
576193,22827,,-8,2011-11-14 11:57:00,0.0,,United Kingdom,-0.0
576250,71279,damages,-74,2011-11-14 13:50:00,0.0,,United Kingdom,-0.0
576366,23072,damages,-50,2011-11-14 18:30:00,0.0,,United Kingdom,-0.0
576367,23071,damages,-65,2011-11-14 18:31:00,0.0,,United Kingdom,-0.0
576368,21135,wet rusty,-864,2011-11-14 18:33:00,0.0,,United Kingdom,-0.0
576369,21135,wet rusty,-288,2011-11-14 18:35:00,0.0,,United Kingdom,-0.0
576407,47590B,check,-57,2011-11-15 11:18:00,0.0,,United Kingdom,-0.0
576410,71038,check,-16,2011-11-15 11:20:00,0.0,,United Kingdom,-0.0
576411,85111,check,-117,2011-11-15 11:20:00,0.0,,United Kingdom,-0.0
576413,17012C,check,-22,2011-11-15 11:21:00,0.0,,United Kingdom,-0.0
576415,17012B,,-2,2011-11-15 11:22:00,0.0,,United Kingdom,-0.0
576419,85036B,check,-23,2011-11-15 11:23:00,0.0,,United Kingdom,-0.0
576424,85036C,check,-4,2011-11-15 11:24:00,0.0,,United Kingdom,-0.0
576436,22943,check,-26,2011-11-15 11:27:00,0.0,,United Kingdom,-0.0
576473,21868,,-108,2011-11-15 11:40:00,0.0,,United Kingdom,-0.0
576566,21830,,-186,2011-11-15 13:39:00,0.0,,United Kingdom,-0.0
576569,47504K,,-21,2011-11-15 13:45:00,0.0,,United Kingdom,-0.0
576578,22412,,-37,2011-11-15 14:05:00,0.0,,United Kingdom,-0.0
576580,22034,,-5,2011-11-15 14:15:00,0.0,,United Kingdom,-0.0
576674,21823,damaged,-6,2011-11-16 12:00:00,0.0,,United Kingdom,-0.0
576762,21744,check,-21,2011-11-16 13:08:00,0.0,,United Kingdom,-0.0
576763,23035,check,-64,2011-11-16 13:09:00,0.0,,United Kingdom,-0.0
576764,16008,check,-1510,2011-11-16 13:10:00,0.0,,United Kingdom,-0.0
576765,22219,???lost,-550,2011-11-16 13:11:00,0.0,,United Kingdom,-0.0
576767,22339,check,-60,2011-11-16 13:12:00,0.0,,United Kingdom,-0.0
576773,22181,check,-92,2011-11-16 13:21:00,0.0,,United Kingdom,-0.0
576776,21811,check,-240,2011-11-16 13:22:00,0.0,,United Kingdom,-0.0
576835,21618,,-2,2011-11-16 15:10:00,0.0,,United Kingdom,-0.0
576839,35818B,adjustment,-22,2011-11-16 15:21:00,0.0,,United Kingdom,-0.0
576843,10133,damaged,-82,2011-11-16 15:32:00,0.0,,United Kingdom,-0.0
577111,22587,check,-41,2011-11-17 17:55:00,0.0,,United Kingdom,-0.0
577112,22586,check,-30,2011-11-17 17:55:00,0.0,,United Kingdom,-0.0
577113,22271,check,-43,2011-11-17 17:58:00,0.0,,United Kingdom,-0.0
577114,21786,check,-209,2011-11-17 17:59:00,0.0,,United Kingdom,-0.0
577115,85035C,check,-24,2011-11-17 18:02:00,0.0,,United Kingdom,-0.0
577116,21165,check,-28,2011-11-17 18:04:00,0.0,,United Kingdom,-0.0
577118,22286,check,-47,2011-11-17 18:05:00,0.0,,United Kingdom,-0.0
577119,22778,check,-10,2011-11-17 18:08:00,0.0,,United Kingdom,-0.0
577120,20752,check,-10,2011-11-17 18:09:00,0.0,,United Kingdom,-0.0
577122,23348,sold with wrong barcode,-57,2011-11-17 18:33:00,0.0,,United Kingdom,-0.0
577123,23288,check,-63,2011-11-17 18:34:00,0.0,,United Kingdom,-0.0
577124,22759,check,-327,2011-11-17 18:41:00,0.0,,United Kingdom,-0.0
577304,20956,check,-152,2011-11-18 13:04:00,0.0,,United Kingdom,-0.0
577305,22946,check,-21,2011-11-18 13:06:00,0.0,,United Kingdom,-0.0
577307,16169E,check,-313,2011-11-18 13:06:00,0.0,,United Kingdom,-0.0
577787,23055,rusty thrown away,-398,2011-11-21 16:28:00,0.0,,United Kingdom,-0.0
577788,23056,rusty throw away,-210,2011-11-21 16:28:00,0.0,,United Kingdom,-0.0
577789,23057,rusty throw away,-280,2011-11-21 16:28:00,0.0,,United Kingdom,-0.0
577836,21888,check,-57,2011-11-22 10:26:00,0.0,,United Kingdom,-0.0
577999,21018,damaged,-63,2011-11-22 12:29:00,0.0,,United Kingdom,-0.0
578095,23397,damaged,-9,2011-11-22 17:25:00,0.0,,United Kingdom,-0.0
578145,22579,dotcom,-40,2011-11-23 11:07:00,0.0,,United Kingdom,-0.0
578245,22568,?? missing,-170,2011-11-23 12:37:00,0.0,,United Kingdom,-0.0
578327,72807A,wet pallet,-504,2011-11-23 17:55:00,0.0,,United Kingdom,-0.0
578328,72807B,wet pallet,-696,2011-11-23 17:55:00,0.0,,United Kingdom,-0.0
578329,72807C,wet pallet,-408,2011-11-23 17:56:00,0.0,,United Kingdom,-0.0
578426,23131,,-12,2011-11-24 12:03:00,0.0,,United Kingdom,-0.0
578431,22579,,-18,2011-11-24 12:15:00,0.0,,United Kingdom,-0.0
578473,72807B,damages,-101,2011-11-24 12:43:00,0.0,,United Kingdom,-0.0
578474,72807A,damages,-56,2011-11-24 12:44:00,0.0,,United Kingdom,-0.0
578475,72807C,damages,-149,2011-11-24 12:44:00,0.0,,United Kingdom,-0.0
578476,72807B,????missing,-124,2011-11-24 12:45:00,0.0,,United Kingdom,-0.0
578477,72807A,???missing,-224,2011-11-24 12:45:00,0.0,,United Kingdom,-0.0
578478,72807C,???missing,-428,2011-11-24 12:45:00,0.0,,United Kingdom,-0.0
578524,22810,check,-25,2011-11-24 14:20:00,0.0,,United Kingdom,-0.0
578525,22152,check,-179,2011-11-24 14:21:00,0.0,,United Kingdom,-0.0
578527,21819,check,-14,2011-11-24 14:24:00,0.0,,United Kingdom,-0.0
578528,22601,check,-20,2011-11-24 14:24:00,0.0,,United Kingdom,-0.0
578529,22087,,-23,2011-11-24 14:29:00,0.0,,United Kingdom,-0.0
578733,21643,damaged,-9,2011-11-25 11:32:00,0.0,,United Kingdom,-0.0
578738,21638,,-33,2011-11-25 11:33:00,0.0,,United Kingdom,-0.0
578837,35833P,check,-24,2011-11-25 15:51:00,0.0,,United Kingdom,-0.0
578838,21591,check,-267,2011-11-25 15:52:00,0.0,,United Kingdom,-0.0
578839,22959,check,-175,2011-11-25 15:52:00,0.0,,United Kingdom,-0.0
578840,22142,check,-70,2011-11-25 15:54:00,0.0,,United Kingdom,-0.0
579429,20711,lost in space,-98,2011-11-29 13:04:00,0.0,,United Kingdom,-0.0
579460,21110,,-151,2011-11-29 14:39:00,0.0,,United Kingdom,-0.0
579681,21615,check,-26,2011-11-30 13:33:00,0.0,,United Kingdom,-0.0
579682,85172,check,-145,2011-11-30 13:33:00,0.0,,United Kingdom,-0.0
579683,21868,check,-28,2011-11-30 13:35:00,0.0,,United Kingdom,-0.0
579688,21116,,-33,2011-11-30 13:51:00,0.0,,United Kingdom,-0.0
579691,47503A,,-5,2011-11-30 14:05:00,0.0,,United Kingdom,-0.0
579731,35648,check,-46,2011-11-30 14:23:00,0.0,,United Kingdom,-0.0
579732,35648,check,-10,2011-11-30 14:24:00,0.0,,United Kingdom,-0.0
579733,84581,check,-41,2011-11-30 14:24:00,0.0,,United Kingdom,-0.0
579734,84859C,wet?,-153,2011-11-30 14:25:00,0.0,,United Kingdom,-0.0
579735,21793,check,-40,2011-11-30 14:25:00,0.0,,United Kingdom,-0.0
579742,85204,lost??,-1131,2011-11-30 14:34:00,0.0,,United Kingdom,-0.0
579743,21810,check,-135,2011-11-30 14:36:00,0.0,,United Kingdom,-0.0
579745,22043,check,-40,2011-11-30 14:39:00,0.0,,United Kingdom,-0.0
579755,84912B,damaged,-14,2011-11-30 14:54:00,0.0,,United Kingdom,-0.0
580087,84341B,,-2,2011-12-01 14:27:00,0.0,,United Kingdom,-0.0
580218,22577,check,-300,2011-12-02 12:12:00,0.0,,United Kingdom,-0.0
580359,20775,,-35,2011-12-02 16:11:00,0.0,,United Kingdom,-0.0
580377,84609,damages,-29,2011-12-02 17:52:00,0.0,,United Kingdom,-0.0
580378,22792,damages,-73,2011-12-02 17:56:00,0.0,,United Kingdom,-0.0
580379,72225C,,-144,2011-12-02 17:57:00,0.0,,United Kingdom,-0.0
580380,21620,check,-20,2011-12-02 17:58:00,0.0,,United Kingdom,-0.0
580381,21758,,-9,2011-12-02 17:58:00,0.0,,United Kingdom,-0.0
580382,16045,check,-900,2011-12-02 17:59:00,0.0,,United Kingdom,-0.0
580383,20652,check,-37,2011-12-02 17:59:00,0.0,,United Kingdom,-0.0
580546,23406,CHECK,-21,2011-12-05 09:27:00,0.0,,United Kingdom,-0.0
580547,21201,???,-390,2011-12-05 09:29:00,0.0,,United Kingdom,-0.0
580561,22043,dotcom,-9,2011-12-05 10:25:00,0.0,,United Kingdom,-0.0
580990,21109,wet,-48,2011-12-06 16:54:00,0.0,,United Kingdom,-0.0
580991,22481,wet boxes,-288,2011-12-06 16:55:00,0.0,,United Kingdom,-0.0
581190,84801A,check,-102,2011-12-07 16:55:00,0.0,,United Kingdom,-0.0
581198,22025,check,-30,2011-12-07 18:26:00,0.0,,United Kingdom,-0.0
581199,84581,,-2,2011-12-07 18:26:00,0.0,,United Kingdom,-0.0
581200,84508C,check,-21,2011-12-07 18:27:00,0.0,,United Kingdom,-0.0
581201,22217,damages?,-155,2011-12-07 18:30:00,0.0,,United Kingdom,-0.0
581204,85104,????damages????,-355,2011-12-07 18:32:00,0.0,,United Kingdom,-0.0
581205,20893,damages,-55,2011-12-07 18:32:00,0.0,,United Kingdom,-0.0
581206,21693,mixed up,-87,2011-12-07 18:34:00,0.0,,United Kingdom,-0.0
581207,21688,mixed up,-337,2011-12-07 18:34:00,0.0,,United Kingdom,-0.0
581208,72801C,check,-10,2011-12-07 18:35:00,0.0,,United Kingdom,-0.0
581210,23395,check,-26,2011-12-07 18:36:00,0.0,,United Kingdom,-0.0
581212,22578,lost,-1050,2011-12-07 18:38:00,0.0,,United Kingdom,-0.0
581213,22576,check,-30,2011-12-07 18:38:00,0.0,,United Kingdom,-0.0
581226,23090,missing,-338,2011-12-08 09:56:00,0.0,,United Kingdom,-0.0
581422,23169,smashed,-235,2011-12-08 15:24:00,0.0,,United Kingdom,-0.0
