Field_ID,Elevation,Rainfall,Min_temperature_C,Max_temperature_C,pH,Pollution_level,Plot_size,Annual_yield,Crop_type
849,678.34357,1305.2,-3.9,31.2,4.227906,0.057945732,4.5,3.089913,tea
1244,549.56824,1447.6,-5.0,31.2,6.7341013,0.007988882,3.3,1.3552861,banana
363,988.2216,1251.5,-1.2,30.5,4.9874654,0.22230995,2.2,1.0700758,cassava
898,681.0556,812.5,-4.4,29.9,5.032364,0.2843142,3.4,1.8698462,potato
4365,518.03455,1404.4,-5.3,28.9,4.166942,0.007857073,4.3,1.5904917,cassava
4058,716.64703,959.6,-3.9,32.4,6.053422,0.05508707,11.1,6.055194,wheat
1648,464.33127,1587.0,-5.6,34.9,6.055888,0.04248399,4.5,2.2229717,coffee
5533,220.05568,1607.8,-7.8,34.6,5.899236,0.000115089366,7.7,3.6398244,wheat
211,731.7884,807.2,-3.9,31.6,5.8876657,0.28974098,4.9,2.3793306,maize
1746,313.0046,1709.3,-6.8,34.9,7.0138927,0.025151635,13.1,4.854186,banana
1565,447.06342,1568.3,-5.8,32.5,5.8403454,3.438544e-08,4.1,2.0055401,coffee
3929,652.4691,1784.9,-3.7,31.3,4.6998286,0.21491338,2.7,1.3106996,banana
1639,622.709,867.0,-4.9,28.8,6.4390225,0.09224998,3.8,1.8275205,coffee
1976,550.7838,1363.4,-5.1,29.2,5.4174995,0.022130406,2.1,1.0387925,banana
5576,806.865,951.0,-3.1,30.6,6.572876,0.23645155,3.7,1.917535,maize
2213,651.4942,1326.2,-4.2,34.2,4.417674,0.16733932,4.1,2.966317,tea
1670,432.5101,1585.5,-5.9,30.1,6.4369483,5.5043323e-08,9.4,5.126515,wheat
1587,567.30536,333.9,-5.8,31.4,6.3516283,0.16240054,4.5,2.8246567,maize
2495,742.7891,655.0,-4.0,27.9,5.1565228,0.34909886,2.3,0.97352815,maize
116,770.18756,618.7,-3.7,26.5,6.116174,0.256561,3.2,1.8518332,potato
1252,625.60724,1828.8,-3.9,34.5,7.1811113,0.08712541,4.1,1.6649529,coffee
2085,791.1535,780.8,-3.4,30.0,4.967889,0.2830333,14.6,8.245305,potato
1245,707.0584,458.9,-4.5,30.6,5.09053,0.28445706,0.8,0.4564767,potato
933,471.51453,1297.6,-5.8,34.1,4.3399444,0.075100966,4.4,1.6708063,cassava
2558,499.45023,1607.6,-5.0,32.0,7.419469,1.9658374e-08,3.9,1.8225468,wheat
3150,553.4177,657.3,-5.7,29.9,5.787901,0.10982226,2.1,1.4110194,potato
2735,432.36273,1765.8,-5.8,34.7,5.964413,0.051520843,3.3,1.7346861,coffee
2005,889.653,753.6,-2.5,26.4,5.4737844,0.05754573,1.5,0.9218586,potato
683,901.29645,733.9,-2.4,25.9,5.8472424,0.19909617,3.1,1.7666587,maize
4391,661.062,793.1,-4.6,27.0,6.347625,0.4492254,0.6,0.28247437,maize
1071,894.74023,850.5,-2.4,29.6,5.8945227,0.23712331,1.8,0.63658375,coffee
3534,297.98996,1688.9,-7.1,34.4,7.1738467,0.01732448,10.0,4.5828276,wheat
2382,730.93066,1232.9,-3.5,28.0,5.9334116,0.040239964,14.2,7.728858,cassava
1756,828.1597,586.3,-3.2,30.5,5.81254,0.26311052,4.8,2.5186074,maize
17,454.19534,1700.5,-5.6,31.3,7.196079,0.030382035,2.5,0.96032155,banana
1239,820.7652,1458.7,-2.5,30.3,4.2479453,0.17693911,3.1,1.9805794,tea
2618,616.87726,771.9,-5.0,34.1,6.5394583,0.42969745,2.1,1.3856636,wheat
1192,577.65924,1030.5,-5.1,30.4,5.941796,0.76224947,1.4,0.42115995,coffee
29,445.4456,1350.4,-6.0,33.4,4.7036285,0.03815567,4.1,1.6747938,cassava
2725,375.02054,1651.5,-6.4,32.4,7.3164325,7.983552e-07,3.8,1.7347562,wheat
21,654.80963,1000.2,-4.4,33.6,6.0224605,0.58071244,2.0,1.065151,cassava
1714,700.51733,1110.4,-3.9,31.4,5.5444994,0.24236566,1.3,0.73816365,cassava
5619,225.37158,1594.9,-7.8,33.6,6.3779736,5.311908e-06,14.5,7.49971,wheat
858,758.32776,492.6,-4.0,28.6,5.818807,0.25890484,2.6,1.2727047,maize
419,711.3635,1714.6,-3.3,30.7,4.840096,0.040213853,4.7,3.8908632,tea
3785,320.58383,1740.4,-6.8,30.9,6.743697,0.00806519,1.4,0.7561993,rice
2229,633.7378,830.1,-4.8,31.4,4.6437445,0.505048,1.5,0.7253479,wheat
1457,629.703,919.3,-4.7,29.0,5.2820287,0.28649116,0.6,0.3652075,cassava
3020,944.9494,1069.2,-1.7,29.0,5.076426,0.36194345,4.5,1.8603338,tea
78,567.1401,1040.5,-5.2,28.9,5.0684133,0.9140947,11.1,4.1051273,wheat
480,630.451,1635.7,-4.1,29.5,7.0467963,7.920474e-09,1.5,0.80169773,wheat
2214,751.93805,1945.1,-2.7,29.7,5.652356,0.1500499,9.8,7.630064,tea
3097,439.27606,1909.2,-5.6,31.0,5.583057,0.014463352,10.1,5.250941,coffee
4531,515.09973,1963.0,-4.8,33.7,5.8096967,0.01499475,4.5,2.437925,coffee
2171,660.17456,487.7,-4.9,30.0,5.378118,0.111459754,4.0,1.9220551,wheat
781,842.4643,785.1,-2.9,30.3,5.0155864,0.19688073,0.6,0.3129386,wheat
4199,596.5701,344.0,-5.6,32.1,6.235264,0.32727566,1.7,0.9624591,potato
4375,490.7658,1280.8,-5.7,30.7,7.131479,0.073400445,2.1,1.102837,wheat
570,589.98456,1055.2,-5.0,29.3,6.2257223,0.1257778,3.6,2.431342,wheat
227,596.96045,971.2,-5.0,29.9,6.412883,0.90450054,1.2,0.33357704,coffee
2508,695.9842,1351.8,-3.7,32.5,5.422505,0.8524557,2.3,0.95817024,cassava
3522,837.8903,1795.9,-1.7,27.6,4.3783846,0.24390832,1.8,1.3392442,tea
3107,770.51227,1453.8,-2.8,30.4,5.193831,0.065307155,3.9,2.8244543,tea
2681,653.147,1529.9,-4.0,31.5,4.1807003,0.042162877,3.4,1.1590856,cassava
3405,884.1513,1433.5,-2.0,32.1,4.6185117,0.05167184,8.3,5.461044,tea
3652,329.04474,110.1,-8.2,33.9,4.772235,0.060177438,1.1,0.61258996,potato
2062,663.0565,969.1,-4.4,30.4,4.8276286,0.20164537,4.2,2.0846694,cassava
5485,621.7534,649.0,-5.1,29.2,4.930627,0.16446084,2.3,1.3075403,maize
2530,514.7583,2015.1,-4.8,32.9,7.342966,0.026685866,10.5,5.111363,banana
2534,364.1864,1695.5,-6.4,32.5,6.2999573,0.044159435,7.8,4.169957,coffee
3257,553.03656,689.1,-5.6,32.6,5.607785,0.006870626,1.1,0.758811,potato
5581,681.2261,2048.9,-3.2,27.5,3.7018378,0.13323028,1.2,0.7213591,rice
1859,465.15353,1350.4,-5.8,31.0,4.7877703,0.076473355,14.7,5.834421,cassava
2189,767.9417,1455.8,-3.0,31.3,5.345624,0.06256635,2.1,1.0300992,cassava
191,653.0688,1400.6,-4.1,28.7,5.4148097,0.39693522,2.7,0.9822995,wheat
2153,867.19104,612.2,-2.9,32.0,5.607218,0.27564853,2.3,1.4061958,potato
1710,859.97906,1130.7,-2.5,30.2,5.722549,0.44323254,3.2,1.5527638,wheat
2868,731.7552,2074.5,-2.8,30.6,4.662243,0.30496553,13.3,6.6882997,banana
1542,558.4442,302.9,-6.0,30.7,4.89855,0.09784482,6.2,3.4866035,wheat
4152,239.39554,1348.2,-7.9,32.8,6.275637,2.3353117e-07,2.3,1.2220547,wheat
5002,401.21326,289.9,-7.4,31.0,5.3333387,0.00483078,2.3,1.4547395,potato
1427,295.81876,1661.5,-7.0,31.8,6.9362373,8.266933e-05,1.8,0.8838304,wheat
1318,450.3863,1942.5,-5.4,32.4,5.6280427,0.06570867,7.0,4.2652993,rice
354,340.24576,1812.7,-6.6,37.3,7.219175,0.23248966,4.7,1.6931807,banana
3963,725.4462,1506.6,-3.3,30.2,4.80175,0.25933674,0.6,0.24101377,cassava
5303,619.3663,1037.6,-4.7,33.3,6.6365695,0.22808503,3.9,2.6268227,wheat
1348,609.6886,1582.8,-4.3,28.7,5.726865,0.13700977,2.4,1.0329823,coffee
2834,588.7227,811.8,-5.2,32.3,5.2619967,0.47352672,1.0,0.60099536,potato
3548,474.81873,502.4,-6.5,32.1,5.770927,0.0011707987,7.6,4.708828,maize
1178,635.6687,738.7,-4.9,33.2,6.196499,0.2104158,1.1,0.77837354,wheat
494,807.6577,1097.2,-3.0,28.5,4.846139,0.7259522,2.5,1.1272981,cassava
3732,554.2751,1107.6,-5.3,29.6,5.0078053,0.5762231,1.6,0.82529557,potato
1637,504.66306,1144.5,-5.7,32.1,5.6666093,0.43189082,4.8,2.4862757,wheat
756,578.9127,889.4,-5.2,31.0,5.062155,0.442495,2.2,1.2099285,cassava
1332,359.76013,1816.0,-6.4,32.9,7.3507047,0.13345273,2.9,1.2257153,wheat
2158,899.066,1386.0,-1.9,27.6,4.639723,0.046040967,1.9,1.2216082,tea
3424,605.52277,1080.6,-4.8,30.7,4.984128,0.32785103,3.7,2.1024377,potato
2202,572.95935,625.6,-5.5,31.0,5.2589636,0.08632971,1.2,0.7506749,wheat
2531,552.80945,398.1,-5.9,33.4,4.6071362,0.13017796,0.8,0.4497901,wheat
1040,678.22504,564.4,-4.6,31.7,5.567556,0.4481486,1.2,0.4929878,maize
58,792.6537,928.5,-3.3,31.2,5.102048,0.3873497,1.1,0.5975574,potato
3334,747.6985,981.5,-3.7,31.0,6.7158823,0.541706,11.1,2.8678148,coffee
